arm,model_tag,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
llm_e2e,claude-haiku-4.5,60,60,0,0.188222,0.186054,0.141144,0.2353,0.323112,0.338996,0.237334,0.40889,0.388497,0.181341,0.342611,0.434382,12.933333,6.207886,11.362521,14.504145,1.0,0.0,1.0,1.0,1.433333,0.5928,1.283334,1.583333,1.433333,0.5928,1.283334,1.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7878.25,2429.303769,7263.551335,8492.948665,772.75,247.783573,710.052105,835.447895,8651.0,2639.618771,7983.084297,9318.915703,0.011742,0.00353,0.010849,0.012635,2.433333,0.5928,2.283334,2.583333,0.0,0.0,0.0,0.0,9.271183,3.197335,8.462146,10.080221,,,,,,,,,,,,,,,,
llm_e2e,gemini-3-flash-preview,60,60,0,0.407364,0.213106,0.353441,0.461287,0.522876,0.297433,0.447615,0.598137,0.579147,0.164994,0.537398,0.620896,9.716667,6.197571,8.148465,11.284869,0.765278,0.181858,0.719261,0.811294,2.4,0.806751,2.195864,2.604136,2.4,0.806751,2.195864,2.604136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11838.466667,3655.691038,10913.449207,12763.484127,673.716667,240.254885,612.923793,734.50954,12512.183333,3763.299997,11559.93705,13464.429617,0.00791,0.00216,0.007363,0.008457,3.4,0.806751,3.195864,3.604136,0.0,0.0,0.0,0.0,18.6939,7.253184,16.858591,20.529209,,,,,,,,,,,,,,,,
llm_e2e,gpt-4o-mini-2024-07-18,60,60,0,0.0,0.0,0.0,0.0,0.066667,0.251549,0.003016,0.130317,0.086269,0.139854,0.050881,0.121657,10.633333,5.994253,9.116578,12.150089,0.670833,0.131471,0.637567,0.7041,2.65,0.732421,2.464672,2.835328,2.65,0.732421,2.464672,2.835328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9292.633333,2771.683934,8591.300533,9993.966134,229.933333,45.448375,218.433308,241.433359,9522.566667,2804.765638,8812.86304,10232.270293,0.001144,0.000306,0.001066,0.001221,3.65,0.732421,3.464672,3.835328,0.0,0.0,0.0,0.0,5.862567,2.74602,5.167728,6.557405,,,,,,,,,,,,,,,,
llm_e2e,gpt-5.4-mini,60,60,0,0.160788,0.149206,0.123034,0.198542,0.258017,0.300533,0.181972,0.334062,0.389555,0.14645,0.352498,0.426612,13.933333,7.602111,12.009734,15.856933,0.976389,0.092175,0.953065,0.999712,1.7,0.671452,1.530099,1.869901,1.7,0.671452,1.530099,1.869901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6758.7,2435.966152,6142.315519,7375.084481,464.15,157.27476,424.353995,503.946005,7222.85,2559.019693,6575.328677,7870.371323,0.004908,0.001278,0.004585,0.005232,2.7,0.671452,2.530099,2.869901,0.0,0.0,0.0,0.0,5.014867,1.548915,4.622937,5.406796,,,,,,,,,,,,,,,,
llm_e2e,qwen3-coder-30b-a3b-instruct,60,60,0,0.172301,0.138295,0.137308,0.207295,0.290172,0.299809,0.21431,0.366034,0.329384,0.164137,0.287851,0.370916,11.65,3.709013,10.71149,12.58851,0.629167,0.093862,0.605416,0.652917,2.733333,0.578328,2.586996,2.879671,2.733333,0.578328,2.586996,2.879671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14492.833333,3725.819974,13550.070804,15435.595862,572.283333,92.114169,548.975233,595.591434,15065.116667,3796.091496,14104.572989,16025.660344,0.005076,0.001195,0.004774,0.005379,3.733333,0.578328,3.586996,3.879671,0.0,0.0,0.0,0.0,7.111483,1.359823,6.767401,7.455566,,,,,,,,,,,,,,,,
oracle,none,60,60,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027,0.001062,0.002431,0.002969,,,,,,,,,,,,,,,,
pc_greedy_meek,none,60,60,0,0.780414,0.157997,0.740435,0.820393,0.74042,0.251626,0.67675,0.80409,0.862349,0.080335,0.842022,0.882677,2.616667,1.616563,2.20762,3.025714,0.852778,0.208329,0.800063,0.905492,1.933333,0.799717,1.730977,2.13569,1.933333,0.799717,1.730977,2.13569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.862349,0.080335,0.842022,0.882677,,,,,,,,,,,,,,,,,,,,,,,,,0.129383,0.71252,-0.050909,0.309676,,,,,,,,,,,,,,,,
probe,claude-haiku-4.5,60,60,0,0.83808,0.139377,0.802813,0.873347,0.810609,0.247889,0.747884,0.873334,0.885022,0.087106,0.862981,0.907063,2.116667,1.647717,1.699737,2.533597,0.776389,0.213973,0.722246,0.830531,2.233333,0.673132,2.063007,2.403659,2.233333,0.673132,2.063007,2.403659,47.8,1.549193,47.408,48.192,0.233333,0.426522,0.125408,0.341258,0.885617,0.098595,0.860669,0.910565,-0.516667,0.892372,-0.742468,-0.290865,2.433802,0.720311,2.251538,2.616066,0.154525,0.33814,0.068964,0.240086,0.920212,0.182906,0.873931,0.966494,,,,,,,,,0.862349,0.080335,0.842022,0.882677,1852.9,280.584481,1781.902331,1923.897669,285.0,77.525283,265.383397,304.616603,2137.9,291.541182,2064.129903,2211.670097,0.003278,0.00048,0.003156,0.003399,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.3896,0.92576,4.15535,4.62385,1.683333,0.624138,1.525405,1.841262,2.116667,0.738566,1.929784,2.30355,0.116667,0.323732,0.034751,0.198582,0.65,0.684576,0.476778,0.823222
probe,gemini-3-flash-preview,60,60,0,0.831828,0.144309,0.795313,0.868343,0.842017,0.221985,0.785847,0.898187,0.885258,0.091748,0.862043,0.908474,2.266667,1.981838,1.765192,2.768141,0.747222,0.206399,0.694996,0.799448,2.366667,0.636906,2.205507,2.527826,2.366667,0.636906,2.205507,2.527826,47.533333,3.13248,46.740707,48.32596,0.2,0.403376,0.097932,0.302068,0.885178,0.093022,0.861641,0.908716,-0.566667,0.908839,-0.796635,-0.336699,2.599128,0.530507,2.464891,2.733365,0.168845,0.338314,0.08324,0.254451,0.924233,0.169734,0.881285,0.967182,,,,,,,,,0.862349,0.080335,0.842022,0.882677,1388.083333,386.871953,1290.191223,1485.975444,172.283333,44.862536,160.931545,183.635121,1560.366667,395.581741,1460.270676,1660.462658,0.001211,0.00025,0.001148,0.001274,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.099333,4.429058,4.978627,7.22004,0.4,0.588016,0.251211,0.548789,2.55,1.048405,2.284717,2.815283,0.133333,0.342803,0.046592,0.220075,0.833333,0.762837,0.640309,1.026358
probe,gpt-4o-mini-2024-07-18,60,60,0,0.825857,0.118319,0.795919,0.855796,0.785873,0.225788,0.728741,0.843005,0.86937,0.080073,0.849108,0.889631,2.283333,1.541424,1.893299,2.673367,0.7375,0.199355,0.687056,0.787944,2.366667,0.688074,2.19256,2.540774,2.366667,0.688074,2.19256,2.540774,48.0,0.0,48.0,48.0,0.116667,0.323732,0.034751,0.198582,0.863873,0.094356,0.839997,0.887748,-0.75,0.704104,-0.928163,-0.571837,2.627191,0.677597,2.455736,2.798647,0.195296,0.28944,0.122058,0.268535,0.908014,0.160339,0.867442,0.948585,,,,,,,,,0.862349,0.080335,0.842022,0.882677,1156.5,280.443263,1085.538064,1227.461936,97.75,18.399176,93.094366,102.405634,1254.25,279.470118,1183.534303,1324.965697,0.000213,5.6e-05,0.000199,0.000227,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.100033,2.294275,2.519502,3.680565,3.683333,0.536519,3.547575,3.819091,2.666667,1.230498,2.355308,2.978026,0.116667,0.323732,0.034751,0.198582,0.383333,0.555151,0.242861,0.523806
