arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031,0.005711,0.000597,0.005603,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028,0.003622,0.001213,0.004387,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.744545,0.195056,0.659058,0.830033,0.739524,0.32616,0.596578,0.88247,0.833636,0.093446,0.792682,0.874591,2.1,1.252366,1.551126,2.648874,0.85,0.215618,0.755501,0.944499,1.85,0.67082,1.556,2.144,1.85,0.67082,1.556,2.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833636,0.093446,0.792682,0.874591,,,,,,,,,,,,,,,,,,,,,,,,,0.3155,1.312841,-0.259878,0.890878,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.75956,0.139032,0.698627,0.820494,0.687103,0.21701,0.591994,0.782212,0.814103,0.067051,0.784716,0.843489,2.95,1.394538,2.338817,3.561183,0.808333,0.224748,0.709833,0.906834,2.1,0.552506,1.857853,2.342147,2.1,0.552506,1.857853,2.342147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.814103,0.067051,0.784716,0.843489,,,,,,,,,,,,,,,,,,,,,,,,,0.04685,0.06893,0.01664,0.07706,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.826515,0.117268,0.77512,0.87791,0.840714,0.18306,0.760485,0.920944,0.871212,0.078668,0.836734,0.90569,1.6,0.88258,1.213192,1.986808,0.741667,0.205729,0.651502,0.831832,2.25,0.71635,1.936046,2.563954,2.25,0.71635,1.936046,2.563954,47.4,2.683282,46.224,48.576,0.1,0.307794,-0.034896,0.234896,0.873333,0.079846,0.838339,0.908327,-0.8,0.615587,-1.069793,-0.530207,2.223962,0.77937,1.882388,2.565536,0.116044,0.260215,0.001999,0.230088,0.962331,0.093266,0.921456,1.003206,,,,,,,,,0.833636,0.093446,0.792682,0.874591,829.85,1.926956,829.005474,830.694526,93.8,15.115694,87.175255,100.424745,923.65,15.065733,917.047151,930.252849,0.000181,9e-06,0.000177,0.000185,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.40625,1.474509,1.760018,3.052482,3.0,0.794719,2.651699,3.348301,3.1,1.020836,2.652599,3.547401,0.0,0.0,0.0,0.0,0.65,0.74516,0.323419,0.976581
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.796923,0.091003,0.757039,0.836807,0.759246,0.091605,0.719098,0.799394,0.824542,0.073189,0.792466,0.856618,2.7,1.128576,2.20538,3.19462,0.658333,0.137596,0.598029,0.718638,2.6,0.598243,2.337808,2.862192,2.6,0.598243,2.337808,2.862192,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.825751,0.07075,0.794744,0.856758,-1.0,0.0,-1.0,-1.0,2.910667,0.650928,2.625386,3.195949,0.158616,0.254038,0.047279,0.269954,0.928025,0.134748,0.868969,0.987081,,,,,,,,,0.814103,0.067051,0.784716,0.843489,1128.5,1.877849,1127.676997,1129.323003,101.3,18.385063,93.242391,109.357609,1229.8,18.914211,1221.510482,1238.089518,0.00023,1.1e-05,0.000225,0.000235,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.39835,0.459388,2.197014,2.599686,3.8,0.410391,3.620138,3.979862,2.6,0.940325,2.187885,3.012115,0.05,0.223607,-0.048,0.148,0.45,0.686333,0.149201,0.750799
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.819372,0.121545,0.766103,0.872642,0.825952,0.252447,0.715313,0.936592,0.854978,0.093132,0.814162,0.895795,1.75,1.069924,1.281085,2.218915,0.708333,0.208553,0.616931,0.799736,2.35,0.48936,2.135528,2.564472,2.35,0.48936,2.135528,2.564472,47.4,2.683282,46.224,48.576,0.15,0.366348,-0.010559,0.310559,0.883333,0.082653,0.847109,0.919558,-0.7,0.732695,-1.021118,-0.378882,2.355784,0.712311,2.0436,2.667967,0.245512,0.403815,0.068532,0.422491,0.873935,0.219471,0.777748,0.970122,,,,,,,,,0.833636,0.093446,0.792682,0.874591,1259.2,3.994733,1257.449231,1260.950769,258.95,38.982418,241.865202,276.034798,1518.15,39.511857,1500.833165,1535.466835,0.000747,5.7e-05,0.000722,0.000772,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.4427,1.421125,2.819865,4.065535,2.3,1.031095,1.848102,2.751898,3.4,0.940325,2.987885,3.812115,0.0,0.0,0.0,0.0,0.7,0.656947,0.41208,0.98792
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.781795,0.108332,0.734316,0.829273,0.670732,0.210717,0.578381,0.763083,0.851795,0.066304,0.822736,0.880854,2.6,1.142481,2.099286,3.100714,0.758333,0.190989,0.674629,0.842038,2.35,0.74516,2.023419,2.676581,2.35,0.74516,2.023419,2.676581,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.826447,0.089465,0.787237,0.865657,-1.0,0.0,-1.0,-1.0,2.914545,0.674547,2.618912,3.210178,0.13329,0.324198,-0.008796,0.275375,0.922447,0.187381,0.840323,1.004571,,,,,,,,,0.814103,0.067051,0.784716,0.843489,1664.7,6.182318,1661.99048,1667.40952,280.4,57.420334,255.234429,305.565571,1945.1,58.830622,1919.316343,1970.883657,0.000897,8.4e-05,0.00086,0.000934,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.6056,0.558231,3.360945,3.850255,2.5,1.357242,1.905163,3.094837,3.0,1.213954,2.467961,3.532039,0.05,0.223607,-0.048,0.148,0.65,0.67082,0.356,0.944
probe_llm_graphs,gpt-4o-mini-2024-07-18,1,20,20,0,0.536061,0.247174,0.427732,0.644389,0.627143,0.3936,0.45464,0.799646,0.815758,0.110393,0.767376,0.864139,3.55,1.820208,2.752259,4.347741,0.858333,0.204303,0.768794,0.947873,1.5,1.051315,1.039241,1.960759,1.5,1.051315,1.039241,1.960759,9.25,2.917732,7.971248,10.528752,0.05,0.223607,-0.048,0.148,0.582121,0.221929,0.484857,0.679386,-0.9,0.447214,-1.096,-0.704,0.747482,0.570568,0.497419,0.997544,0.031227,0.106115,-0.015281,0.077734,0.991543,0.029556,0.97859,1.004497,12.0,0.0,12.0,12.0,9.25,2.917732,7.971248,10.528752,0.833636,0.093446,0.792682,0.874591,796.75,3.537394,795.199669,798.300331,295.15,31.426229,281.376848,308.923152,1091.9,32.676887,1077.578723,1106.221277,0.000297,1.9e-05,0.000288,0.000305,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.24015,1.55272,3.559641,4.920659,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_llm_graphs,gpt-4o-mini-2024-07-18,2,20,20,0,0.519625,0.177824,0.44169,0.59756,0.561681,0.260839,0.447364,0.675999,0.786438,0.098173,0.743411,0.829464,5.05,2.064104,4.145366,5.954634,0.958333,0.131066,0.900891,1.015776,0.7,0.801315,0.348808,1.051192,0.7,0.801315,0.348808,1.051192,8.4,3.330876,6.940179,9.859821,0.0,0.0,0.0,0.0,0.555316,0.165686,0.482701,0.627931,-1.0,0.0,-1.0,-1.0,0.291802,0.411297,0.111543,0.472062,0.001132,0.002594,-5e-06,0.002268,0.999876,0.000311,0.99974,1.000012,12.0,0.0,12.0,12.0,8.4,3.330876,6.940179,9.859821,0.814103,0.067051,0.784716,0.843489,1049.7,3.599708,1048.122359,1051.277641,356.1,85.414716,318.66535,393.53465,1405.8,87.184982,1367.589497,1444.010503,0.000371,5.2e-05,0.000349,0.000394,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.58935,0.976351,4.161445,5.017255,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
