arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,10,10,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047,0.00925,-0.001033,0.010433,,,,,,,,,,,,,,,,
oracle,none,2,10,10,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028,0.001687,0.001755,0.003845,,,,,,,,,,,,,,,,
pc_greedy,none,1,10,10,0,0.79697,0.116936,0.724492,0.869448,0.919048,0.140277,0.832103,1.005992,0.830303,0.079021,0.781326,0.879281,1.9,0.875595,1.357301,2.442699,0.816667,0.241523,0.666969,0.966364,1.9,0.567646,1.548169,2.251831,1.9,0.567646,1.548169,2.251831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830303,0.079021,0.781326,0.879281,,,,,,,,,,,,,,,,,,,,,,,,,0.7742,1.548682,-0.185683,1.734083,,,,,,,,,,,,,,,,
pc_greedy,none,2,10,10,0,0.589344,0.217575,0.45449,0.724198,0.653889,0.27233,0.485097,0.822681,0.776923,0.089832,0.721245,0.832602,4.4,1.95505,3.188247,5.611753,0.733333,0.238307,0.585629,0.881037,1.8,0.918937,1.230437,2.369563,1.8,0.918937,1.230437,2.369563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.776923,0.089832,0.721245,0.832602,,,,,,,,,,,,,,,,,,,,,,,,,0.0867,0.051601,0.054717,0.118683,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,10,10,0,0.77697,0.132437,0.694885,0.859055,0.885714,0.222449,0.747839,1.02359,0.830303,0.079021,0.781326,0.879281,2.0,0.942809,1.415641,2.584359,0.9,0.210819,0.769333,1.030667,1.7,0.483046,1.400605,1.999395,1.7,0.483046,1.400605,1.999395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830303,0.079021,0.781326,0.879281,,,,,,,,,,,,,,,,,,,,,,,,,0.766,1.551909,-0.195883,1.727883,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,10,10,0,0.59623,0.182228,0.483284,0.709177,0.631667,0.259802,0.47064,0.792693,0.776923,0.089832,0.721245,0.832602,4.3,1.636392,3.285754,5.314246,0.816667,0.241523,0.666969,0.966364,1.7,0.823273,1.18973,2.21027,1.7,0.823273,1.18973,2.21027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.776923,0.089832,0.721245,0.832602,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.030641,0.046008,0.083992,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,10,10,0,0.853636,0.09293,0.796038,0.911235,0.938095,0.112351,0.868459,1.007731,0.870303,0.066999,0.828776,0.91183,1.5,0.849837,0.973266,2.026734,0.766667,0.210819,0.636,0.897333,2.1,0.875595,1.557301,2.642699,2.1,0.875595,1.557301,2.642699,48.0,0.0,48.0,48.0,0.1,0.316228,-0.096,0.296,0.885455,0.065303,0.844979,0.92593,-0.8,0.632456,-1.192,-0.408,2.264295,0.633818,1.87145,2.65714,0.105359,0.329317,-0.098754,0.309472,0.960861,0.123305,0.884436,1.037286,,,,,,,,,0.830303,0.079021,0.781326,0.879281,830.3,1.337494,829.471013,831.128987,95.6,15.826841,85.790422,105.409578,925.9,16.127616,915.904,935.896,0.000182,1e-05,0.000176,0.000188,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0112,1.912625,1.825743,4.196657,3.0,0.816497,2.49393,3.50607,2.8,1.398412,1.933255,3.666745,,,,,,,,
probe,gpt-4o-mini-2024-07-18,2,10,10,0,0.736676,0.126188,0.658464,0.814888,0.74,0.208788,0.610592,0.869408,0.767628,0.103616,0.703406,0.83185,3.4,1.505545,2.466853,4.333147,0.666667,0.19245,0.547385,0.785948,2.4,0.516398,2.079933,2.720067,2.4,0.516398,2.079933,2.720067,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.776923,0.089832,0.721245,0.832602,-1.0,0.0,-1.0,-1.0,2.594324,0.756367,2.125523,3.063125,0.375208,0.461611,0.089099,0.661317,0.833516,0.218577,0.69804,0.968992,,,,,,,,,0.776923,0.089832,0.721245,0.832602,1129.5,1.95789,1128.286487,1130.713513,94.7,18.761959,83.071217,106.328783,1224.2,20.19791,1211.681206,1236.718794,0.000226,1.1e-05,0.000219,0.000233,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3451,0.621635,1.959806,2.730394,3.5,0.707107,3.061731,3.938269,2.2,1.619328,1.19633,3.20367,,,,,,,,
probe,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.84303,0.10119,0.780312,0.905748,0.908333,0.14933,0.815778,1.000889,0.861212,0.09417,0.802845,0.91958,1.5,0.849837,0.973266,2.026734,0.75,0.225668,0.61013,0.88987,2.1,0.737865,1.642667,2.557333,2.1,0.737865,1.642667,2.557333,43.2,10.799177,36.506601,49.893399,0.1,0.316228,-0.096,0.296,0.861212,0.09417,0.802845,0.91958,-0.8,0.632456,-1.192,-0.408,2.210973,0.637903,1.815597,2.606349,0.001226,0.002443,-0.000288,0.00274,0.999854,0.000295,0.999671,1.000037,,,,,,,,,0.830303,0.079021,0.781326,0.879281,1239.8,3.994441,1237.32422,1242.27578,183.4,106.598103,117.329811,249.470189,1423.2,106.219688,1357.364355,1489.035645,0.000662,0.000191,0.000544,0.000781,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.6837,2.11895,2.370361,4.997039,0.6,0.966092,0.00121,1.19879,2.2,1.686548,1.154667,3.245333,,,,,,,,
probe,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.758938,0.138289,0.673225,0.84465,0.776111,0.215549,0.642513,0.90971,0.788938,0.121704,0.713505,0.864371,3.1,1.595131,2.111327,4.088673,0.766667,0.210819,0.636,0.897333,2.1,0.875595,1.557301,2.642699,2.1,0.875595,1.557301,2.642699,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.79978,0.116185,0.727768,0.871792,-1.0,0.0,-1.0,-1.0,2.552391,0.893393,1.99866,3.106122,0.154063,0.411073,-0.100723,0.408849,0.932316,0.192842,0.812791,1.051841,,,,,,,,,0.776923,0.089832,0.721245,0.832602,1646.5,4.006938,1644.016474,1648.983526,242.2,82.985675,190.764946,293.635054,1888.7,86.223289,1835.258252,1942.141748,0.000922,0.000143,0.000834,0.001011,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.3169,13.188949,1.142305,17.491495,2.0,2.108185,0.693333,3.306667,3.7,0.483046,3.400605,3.999395,,,,,,,,
