arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061,0.011858,0.000903,0.011297,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066,0.007674,0.003237,0.009963,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.744545,0.195056,0.659058,0.830033,0.739524,0.32616,0.596578,0.88247,0.833636,0.093446,0.792682,0.874591,2.1,1.252366,1.551126,2.648874,0.85,0.215618,0.755501,0.944499,1.85,0.67082,1.556,2.144,1.85,0.67082,1.556,2.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833636,0.093446,0.792682,0.874591,,,,,,,,,,,,,,,,,,,,,,,,,0.1113,0.348745,-0.041544,0.264144,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.75956,0.139032,0.698627,0.820494,0.687103,0.21701,0.591994,0.782212,0.814103,0.067051,0.784716,0.843489,2.95,1.394538,2.338817,3.561183,0.808333,0.224748,0.709833,0.906834,2.1,0.552506,1.857853,2.342147,2.1,0.552506,1.857853,2.342147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.814103,0.067051,0.784716,0.843489,,,,,,,,,,,,,,,,,,,,,,,,,0.1686,0.088661,0.129743,0.207457,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.840851,0.09297,0.800105,0.881597,0.85619,0.173392,0.780198,0.932183,0.867366,0.073768,0.835036,0.899696,1.55,0.759155,1.217286,1.882714,0.758333,0.212717,0.665106,0.851561,2.2,0.695852,1.895029,2.504971,2.2,0.695852,1.895029,2.504971,47.4,2.683282,46.224,48.576,0.1,0.307794,-0.034896,0.234896,0.873333,0.079846,0.838339,0.908327,-0.75,0.786398,-1.094654,-0.405346,2.378643,0.820197,2.019175,2.73811,0.103931,0.242771,-0.002468,0.21033,0.967477,0.088222,0.928812,1.006142,,,,,,,,,0.833636,0.093446,0.792682,0.874591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36375,0.405333,0.186105,0.541395,3.0,0.794719,2.651699,3.348301,3.1,1.020836,2.652599,3.547401,0.0,0.0,0.0,0.0,0.65,0.74516,0.323419,0.976581
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.758649,0.146918,0.69426,0.823039,0.720952,0.190291,0.637554,0.804351,0.825911,0.080036,0.790834,0.860989,3.0,1.589439,2.303398,3.696602,0.741667,0.205729,0.651502,0.831832,2.2,0.767772,1.863509,2.536491,2.2,0.767772,1.863509,2.536491,48.0,0.0,48.0,48.0,0.05,0.223607,-0.048,0.148,0.823846,0.09612,0.78172,0.865973,-0.9,0.447214,-1.096,-0.704,2.180743,0.650335,1.895721,2.465764,0.070511,0.178304,-0.007634,0.148656,0.974988,0.069094,0.944706,1.00527,,,,,,,,,0.814103,0.067051,0.784716,0.843489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6691,0.240419,0.563732,0.774468,3.8,0.410391,3.620138,3.979862,2.6,0.940325,2.187885,3.012115,0.05,0.223607,-0.048,0.148,0.45,0.686333,0.149201,0.750799
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.846645,0.102187,0.80186,0.89143,0.847381,0.247853,0.738755,0.956007,0.87316,0.083169,0.83671,0.90961,1.5,0.888523,1.110587,1.889413,0.766667,0.22556,0.667811,0.865523,2.2,0.523148,1.97072,2.42928,2.2,0.523148,1.97072,2.42928,47.4,2.683282,46.224,48.576,0.15,0.366348,-0.010559,0.310559,0.888788,0.080434,0.853536,0.92404,-0.7,0.732695,-1.021118,-0.378882,2.441887,0.786358,2.097251,2.786524,0.176355,0.308122,0.041314,0.311395,0.891418,0.204228,0.801911,0.980925,,,,,,,,,0.833636,0.093446,0.792682,0.874591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779,0.402281,0.201592,0.554208,2.3,1.031095,1.848102,2.751898,3.4,0.940325,2.987885,3.812115,0.0,0.0,0.0,0.0,0.7,0.656947,0.41208,0.98792
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.784167,0.118462,0.732248,0.836085,0.724917,0.20975,0.63299,0.816844,0.848123,0.06171,0.821077,0.875168,2.6,1.095445,2.1199,3.0801,0.75,0.19868,0.662925,0.837075,2.35,0.67082,2.056,2.644,2.35,0.67082,2.056,2.644,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.830563,0.078211,0.796286,0.864841,-1.0,0.0,-1.0,-1.0,2.87449,0.609341,2.607434,3.141546,0.182408,0.440536,-0.010665,0.375481,0.913793,0.214478,0.819794,1.007792,,,,,,,,,0.814103,0.067051,0.784716,0.843489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964,0.255039,0.584624,0.808176,2.5,1.357242,1.905163,3.094837,3.0,1.213954,2.467961,3.532039,0.05,0.223607,-0.048,0.148,0.65,0.67082,0.356,0.944
probe_mec_only,none,1,20,20,0,0.721212,0.210572,0.628925,0.813499,0.714524,0.324301,0.572393,0.856655,0.833636,0.093446,0.792682,0.874591,2.2,1.321881,1.62066,2.77934,0.866667,0.213574,0.773064,0.96027,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,5.9,4.153629,4.079592,7.720408,0.05,0.223607,-0.048,0.148,0.731212,0.198943,0.644022,0.818403,-0.9,0.447214,-1.096,-0.704,1.605451,0.565126,1.357773,1.853129,3e-05,0.000134,-2.8e-05,8.9e-05,0.999997,1.3e-05,0.999991,1.000003,,,,,,,,,0.833636,0.093446,0.792682,0.874591,,,,,,,,,,,,,,,,,,,,,,,,,0.0867,0.089904,0.047298,0.126102,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_mec_only,none,2,20,20,0,0.720549,0.173886,0.644341,0.796758,0.664881,0.229625,0.564243,0.765519,0.814103,0.067051,0.784716,0.843489,3.2,1.609184,2.494744,3.905256,0.833333,0.216295,0.738538,0.928129,2.05,0.604805,1.784932,2.315068,2.05,0.604805,1.784932,2.315068,8.7,4.758372,6.614551,10.785449,0.0,0.0,0.0,0.0,0.74967,0.145206,0.686031,0.81331,-1.0,0.0,-1.0,-1.0,2.015507,0.577478,1.762417,2.268598,0.069332,0.213341,-0.024168,0.162833,0.949999,0.153896,0.88255,1.017447,,,,,,,,,0.814103,0.067051,0.784716,0.843489,,,,,,,,,,,,,,,,,,,,,,,,,0.2893,0.171895,0.213964,0.364636,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
