arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,10,10,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023,0.000823,0.00179,0.00281,,,,,,,,,,,,,,,,
oracle,none,2,10,10,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026,0.000699,0.002167,0.003033,,,,,,,,,,,,,,,,
pc_greedy,none,1,10,10,0,0.909091,0.104973,0.844028,0.974154,0.952381,0.109971,0.88422,1.020542,0.945455,0.046945,0.916358,0.974552,0.8,0.788811,0.31109,1.28891,0.816667,0.241523,0.666969,0.966364,1.8,0.788811,1.31109,2.28891,1.8,0.788811,1.31109,2.28891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945455,0.046945,0.916358,0.974552,,,,,,,,,,,,,,,,,,,,,,,,,0.8089,1.557551,-0.15648,1.77428,,,,,,,,,,,,,,,,
pc_greedy,none,2,10,10,0,0.778571,0.183101,0.665084,0.892059,0.80233,0.130058,0.72172,0.882941,0.889524,0.073388,0.844038,0.93501,2.5,1.581139,1.52,3.48,0.833333,0.222222,0.695599,0.971068,1.9,0.737865,1.442667,2.357333,1.9,0.737865,1.442667,2.357333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889524,0.073388,0.844038,0.93501,,,,,,,,,,,,,,,,,,,,,,,,,0.1423,0.136484,0.057706,0.226894,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,10,10,0,0.836364,0.20463,0.709533,0.963194,0.895238,0.238412,0.747469,1.043008,0.945455,0.046945,0.916358,0.974552,1.2,1.316561,0.383987,2.016013,0.9,0.210819,0.769333,1.030667,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945455,0.046945,0.916358,0.974552,,,,,,,,,,,,,,,,,,,,,,,,,0.8326,1.563412,-0.136413,1.801613,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,10,10,0,0.771905,0.187684,0.655577,0.888232,0.793997,0.136303,0.709516,0.878479,0.889524,0.073388,0.844038,0.93501,2.5,1.649916,1.477372,3.522628,0.933333,0.140546,0.846222,1.020444,1.7,0.823273,1.18973,2.21027,1.7,0.823273,1.18973,2.21027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889524,0.073388,0.844038,0.93501,,,,,,,,,,,,,,,,,,,,,,,,,0.1166,0.118534,0.043132,0.190068,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,10,10,0,0.883333,0.148118,0.791529,0.975138,0.896667,0.180842,0.78458,1.008753,0.937879,0.058223,0.901792,0.973966,1.0,1.054093,0.346667,1.653333,0.8,0.219427,0.663998,0.936002,2.1,0.737865,1.642667,2.557333,2.1,0.737865,1.642667,2.557333,48.0,0.0,48.0,48.0,0.5,0.527046,0.173333,0.826667,0.936364,0.086244,0.882909,0.989818,0.1,1.197219,-0.642044,0.842044,2.126194,0.476933,1.830588,2.4218,0.053151,0.105539,-0.012263,0.118565,0.98755,0.025997,0.971437,1.003663,,,,,,,,,0.945455,0.046945,0.916358,0.974552,830.3,1.946507,829.093543,831.506457,103.4,20.710706,90.563372,116.236628,933.7,20.784877,920.8174,946.5826,0.000187,1.2e-05,0.000179,0.000194,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.1699,2.154518,1.834516,4.505284,3.7,0.674949,3.281663,4.118337,3.1,1.523884,2.155487,4.044513,,,,,,,,
probe,gpt-4o-mini-2024-07-18,2,10,10,0,0.856905,0.077308,0.808989,0.904821,0.820714,0.105795,0.755142,0.886287,0.88369,0.07182,0.839176,0.928205,1.9,0.994429,1.283647,2.516353,0.75,0.225668,0.61013,0.88987,2.2,0.632456,1.808,2.592,2.2,0.632456,1.808,2.592,48.0,0.0,48.0,48.0,0.1,0.316228,-0.096,0.296,0.876071,0.080438,0.826215,0.925927,-0.8,0.632456,-1.192,-0.408,2.549138,0.729537,2.096966,3.00131,0.12136,0.34497,-0.092455,0.335175,0.931048,0.210127,0.80081,1.061286,,,,,,,,,0.889524,0.073388,0.844038,0.93501,1129.1,1.66333,1128.069057,1130.130943,103.3,18.619285,91.759648,114.840352,1232.4,19.311482,1220.43062,1244.36938,0.000231,1.1e-05,0.000224,0.000238,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0582,0.755324,2.590045,3.526355,3.8,0.421637,3.538667,4.061333,2.1,1.37032,1.250667,2.949333,,,,,,,,
probe,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.889394,0.169181,0.784535,0.994253,0.916667,0.180021,0.805089,1.028245,0.940909,0.079359,0.891722,0.990096,1.0,1.414214,0.123461,1.876539,0.733333,0.195631,0.61208,0.854587,2.3,0.823273,1.78973,2.81027,2.3,0.823273,1.78973,2.81027,48.0,0.0,48.0,48.0,0.6,0.516398,0.279933,0.920067,0.945455,0.087826,0.891019,0.99989,0.2,1.032796,-0.440133,0.840133,2.579384,0.590609,2.213321,2.945447,0.253738,0.29002,0.073981,0.433495,0.917764,0.099656,0.855997,0.979531,,,,,,,,,0.945455,0.046945,0.916358,0.974552,1245.1,3.984693,1242.630262,1247.569738,198.3,98.628427,137.169467,259.430533,1443.4,99.737656,1381.58196,1505.21804,0.000667,0.000168,0.000563,0.000771,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.3506,3.512144,3.173751,7.527449,1.3,1.494434,0.37374,2.22626,3.2,1.032796,2.559867,3.840133,,,,,,,,
probe,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.83246,0.139922,0.745736,0.919185,0.772496,0.21232,0.640899,0.904094,0.883254,0.07454,0.837054,0.929454,2.2,1.75119,1.114601,3.285399,0.7,0.219427,0.563998,0.836002,2.3,0.483046,2.000605,2.599395,2.3,0.483046,2.000605,2.599395,48.0,0.0,48.0,48.0,0.2,0.421637,-0.061333,0.461333,0.904643,0.066041,0.86371,0.945576,-0.6,0.843274,-1.122667,-0.077333,2.371286,0.777306,1.889507,2.853065,0.13961,0.427899,-0.125605,0.404825,0.938689,0.192041,0.819661,1.057717,,,,,,,,,0.889524,0.073388,0.844038,0.93501,1646.9,3.28126,1644.866254,1648.933746,167.5,74.912171,121.068956,213.931044,1814.4,74.503095,1768.222504,1860.577496,0.000795,0.000127,0.000717,0.000874,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.1011,5.862386,3.467556,10.734644,0.2,0.632456,-0.192,0.592,2.3,1.888562,1.129457,3.470543,,,,,,,,
