arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00275,0.001888,0.001922,0.003578,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068,0.00617,0.004096,0.009504,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.737879,0.205211,0.647941,0.827816,0.736429,0.332474,0.590715,0.882142,0.883788,0.089766,0.844446,0.923129,2.1,1.410487,1.481827,2.718173,0.908333,0.190989,0.824629,0.992038,1.45,0.759155,1.117286,1.782714,1.45,0.759155,1.117286,1.782714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883788,0.089766,0.844446,0.923129,,,,,,,,,,,,,,,,,,,,,,,,,0.31975,1.190737,-0.202114,0.841614,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.790128,0.151982,0.723519,0.856737,0.785671,0.244752,0.678404,0.892938,0.885511,0.058808,0.859738,0.911285,2.45,1.356272,1.855588,3.044412,0.858333,0.224748,0.759833,0.956834,1.8,0.615587,1.530207,2.069793,1.8,0.615587,1.530207,2.069793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885511,0.058808,0.859738,0.911285,,,,,,,,,,,,,,,,,,,,,,,,,0.10405,0.074156,0.07155,0.13655,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.885979,0.100766,0.841817,0.930142,0.911905,0.155109,0.843925,0.979884,0.903403,0.078428,0.869031,0.937776,1.2,1.005249,0.75943,1.64057,0.708333,0.208553,0.616931,0.799736,2.25,0.638666,1.970092,2.529908,2.25,0.638666,1.970092,2.529908,48.0,0.0,48.0,48.0,0.3,0.470162,0.093942,0.506058,0.91873,0.072046,0.887154,0.950305,-0.35,1.03999,-0.805796,0.105796,2.436406,0.564502,2.189002,2.683809,0.140054,0.277599,0.018391,0.261717,0.930122,0.153295,0.862938,0.997306,,,,,,,,,0.883788,0.089766,0.844446,0.923129,830.3,1.838191,829.494377,831.105623,108.1,14.399927,101.788954,114.411046,938.4,14.456468,932.064173,944.735827,0.000189,9e-06,0.000186,0.000193,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7627,1.177119,2.246805,3.278595,3.55,0.604805,3.284932,3.815068,3.2,1.151658,2.695264,3.704736,0.15,0.366348,-0.010559,0.310559,0.4,0.502625,0.179715,0.620285
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.827487,0.131358,0.769917,0.885058,0.813741,0.212077,0.720794,0.906688,0.885502,0.066676,0.85628,0.914724,2.2,1.472556,1.554624,2.845376,0.741667,0.205729,0.651502,0.831832,2.3,0.656947,2.01208,2.58792,2.3,0.656947,2.01208,2.58792,48.0,0.0,48.0,48.0,0.1,0.307794,-0.034896,0.234896,0.876464,0.092918,0.83574,0.917187,-0.8,0.615587,-1.069793,-0.530207,2.561879,0.655469,2.274607,2.849151,0.128033,0.234983,0.025047,0.231019,0.95325,0.096123,0.911123,0.995378,,,,,,,,,0.885511,0.058808,0.859738,0.911285,1129.35,2.254236,1128.362038,1130.337962,99.25,19.025952,90.911509,107.588491,1228.6,18.974775,1220.283938,1236.916062,0.000194,4.5e-05,0.000175,0.000214,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.01355,0.529209,2.781614,3.245486,3.9,0.307794,3.765104,4.034896,2.45,1.145931,1.947774,2.952226,0.15,0.366348,-0.010559,0.310559,0.3,0.571241,0.049643,0.550357
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.844872,0.180365,0.765823,0.92392,0.881667,0.203028,0.792686,0.970648,0.894347,0.103025,0.849194,0.9395,1.5,1.60591,0.796179,2.203821,0.708333,0.208553,0.616931,0.799736,2.3,0.571241,2.049643,2.550357,2.3,0.571241,2.049643,2.550357,48.0,0.0,48.0,48.0,0.4,0.502625,0.179715,0.620285,0.912879,0.095937,0.870833,0.954925,-0.1,1.209611,-0.630135,0.430135,2.527875,0.608546,2.261168,2.794582,0.188905,0.314856,0.050913,0.326896,0.937236,0.110194,0.888941,0.985531,,,,,,,,,0.883788,0.089766,0.844446,0.923129,1259.75,3.462202,1258.232623,1261.267377,299.6,169.335979,225.385235,373.814765,1559.35,170.140584,1484.782601,1633.917399,0.000807,0.000248,0.000698,0.000915,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.06165,1.927891,3.216715,4.906585,2.9,1.071153,2.430547,3.369453,3.2,0.767772,2.863509,3.536491,0.15,0.366348,-0.010559,0.310559,0.45,0.510418,0.2263,0.6737
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.841173,0.143014,0.778495,0.903851,0.837908,0.211072,0.745401,0.930414,0.89389,0.065623,0.86513,0.922651,2.0,1.521772,1.333054,2.666946,0.766667,0.22556,0.667811,0.865523,2.25,0.444262,2.055294,2.444706,2.25,0.444262,2.055294,2.444706,48.0,0.0,48.0,48.0,0.1,0.307794,-0.034896,0.234896,0.88313,0.091921,0.842844,0.923416,-0.8,0.615587,-1.069793,-0.530207,2.673249,0.758521,2.340812,3.005685,0.254031,0.469361,0.048324,0.459738,0.878202,0.234706,0.775337,0.981067,,,,,,,,,0.885511,0.058808,0.859738,0.911285,1663.35,6.761151,1660.386795,1666.313205,367.0,332.833766,221.129171,512.870829,2030.35,334.01974,1883.959394,2176.740606,0.001023,0.000487,0.00081,0.001237,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.75985,2.919361,3.480384,6.039316,3.5,1.0,3.061731,3.938269,3.6,0.680557,3.301733,3.898267,0.25,0.444262,0.055294,0.444706,0.4,0.502625,0.179715,0.620285
probe_oracle_edits,none,1,20,20,0,0.977972,0.064423,0.949737,1.006207,0.99,0.044721,0.9704,1.0096,0.987063,0.031705,0.973168,1.000958,0.2,0.523148,-0.02928,0.42928,0.816667,0.235081,0.713638,0.919696,2.0,0.458831,1.798908,2.201092,2.0,0.458831,1.798908,2.201092,48.0,0.0,48.0,48.0,0.95,0.223607,0.852,1.048,0.996154,0.017201,0.988615,1.003692,1.05,0.686333,0.749201,1.350799,2.088533,0.563868,1.841407,2.335659,0.015052,0.067279,-0.014434,0.044538,0.995535,0.019966,0.986785,1.004285,,,,,,,,,0.883788,0.089766,0.844446,0.923129,,,,,,,,,,,,,,,,,,,,,,,,,0.6156,1.210625,0.08502,1.14618,0.2,0.410391,0.020138,0.379862,1.05,0.759155,0.717286,1.382714,0.2,0.410391,0.020138,0.379862,1.05,0.759155,0.717286,1.382714
probe_oracle_edits,none,2,20,20,0,0.9875,0.055902,0.963,1.012,0.978571,0.095831,0.936571,1.020571,0.99375,0.027951,0.9815,1.006,0.15,0.67082,-0.144,0.444,0.916667,0.175219,0.839873,0.99346,1.9,0.552506,1.657853,2.142147,1.9,0.552506,1.657853,2.142147,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.05,0.223607,0.952,1.148,2.208124,0.629435,1.932262,2.483985,0.011359,0.050428,-0.010742,0.033461,0.997016,0.013305,0.991185,1.002848,,,,,,,,,0.885511,0.058808,0.859738,0.911285,,,,,,,,,,,,,,,,,,,,,,,,,0.6905,0.333945,0.544142,0.836858,0.35,0.48936,0.135528,0.564472,1.35,0.67082,1.056,1.644,0.35,0.48936,0.135528,0.564472,1.35,0.67082,1.056,1.644
probe_random_edits,none,1,20,20,0,0.765268,0.21061,0.672964,0.857572,0.802143,0.276348,0.681028,0.923258,0.858834,0.099723,0.815129,0.90254,2.15,1.694418,1.407389,2.892611,0.691667,0.197017,0.60532,0.778013,2.25,0.71635,1.936046,2.563954,2.25,0.71635,1.936046,2.563954,48.0,0.0,48.0,48.0,0.2,0.410391,0.020138,0.379862,0.890455,0.076808,0.856792,0.924117,-0.55,0.944513,-0.963951,-0.136049,2.191952,0.591729,1.932615,2.451288,0.28045,0.377293,0.115094,0.445806,0.887309,0.162529,0.816078,0.95854,,,,,,,,,0.883788,0.089766,0.844446,0.923129,,,,,,,,,,,,,,,,,,,,,,,,,0.7509,1.216483,0.217753,1.284047,3.95,0.223607,3.852,4.048,4.0,0.0,4.0,4.0,0.1,0.307794,-0.034896,0.234896,0.55,0.686333,0.249201,0.850799
probe_random_edits,none,2,20,20,0,0.824762,0.149674,0.759164,0.890359,0.838362,0.183917,0.757757,0.918968,0.890238,0.074386,0.857637,0.922839,2.15,1.663066,1.421129,2.878871,0.741667,0.205729,0.651502,0.831832,2.35,0.587143,2.092673,2.607327,2.35,0.587143,2.092673,2.607327,48.0,0.0,48.0,48.0,0.15,0.366348,-0.010559,0.310559,0.875595,0.095212,0.833867,0.917324,-0.7,0.732695,-1.021118,-0.378882,2.706049,0.54136,2.468787,2.94331,0.131395,0.230999,0.030155,0.232634,0.944146,0.12183,0.890752,0.99754,,,,,,,,,0.885511,0.058808,0.859738,0.911285,,,,,,,,,,,,,,,,,,,,,,,,,0.96645,0.358187,0.809468,1.123432,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.1,0.307794,-0.034896,0.234896,0.2,0.410391,0.020138,0.379862
probe_skel_only,none,1,20,20,0,0.846515,0.133084,0.788189,0.904842,0.859048,0.203926,0.769673,0.948422,0.883788,0.089766,0.844446,0.923129,1.45,1.099043,0.968323,1.931677,0.858333,0.224748,0.759833,0.956834,1.7,0.571241,1.449643,1.950357,1.7,0.571241,1.449643,1.950357,34.0,12.413914,28.559362,39.440638,0.2,0.410391,0.020138,0.379862,0.883788,0.089766,0.844446,0.923129,-0.6,0.820783,-0.959724,-0.240276,1.779193,0.497735,1.561052,1.997335,0.034686,0.154986,-0.03324,0.102612,0.974997,0.111803,0.925998,1.023997,,,,,,,,,0.883788,0.089766,0.844446,0.923129,,,,,,,,,,,,,,,,,,,,,,,,,0.65485,1.265685,0.100139,1.209561,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,none,2,20,20,0,0.83201,0.120174,0.779341,0.884678,0.805711,0.215757,0.711151,0.90027,0.885511,0.058808,0.859738,0.911285,2.1,1.209611,1.569865,2.630135,0.808333,0.224748,0.709833,0.906834,2.1,0.552506,1.857853,2.342147,2.1,0.552506,1.857853,2.342147,48.0,0.0,48.0,48.0,0.05,0.223607,-0.048,0.148,0.872178,0.086849,0.834114,0.910241,-0.9,0.447214,-1.096,-0.704,2.109741,0.633989,1.831883,2.387598,0.114266,0.338954,-0.034288,0.262819,0.934891,0.19607,0.84896,1.020823,,,,,,,,,0.885511,0.058808,0.859738,0.911285,,,,,,,,,,,,,,,,,,,,,,,,,0.9401,0.32117,0.799341,1.080859,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
