arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024,0.002062,0.001496,0.003304,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00195,0.00051,0.001726,0.002174,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.864394,0.172227,0.788912,0.939876,0.94619,0.151068,0.879982,1.012399,0.960606,0.058867,0.934807,0.986405,1.0,1.256562,0.449288,1.550712,0.908333,0.190989,0.824629,0.992038,1.65,0.587143,1.392673,1.907327,1.65,0.587143,1.392673,1.907327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960606,0.058867,0.934807,0.986405,,,,,,,,,,,,,,,,,,,,,,,,,0.31965,1.326926,-0.261901,0.901201,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.923666,0.095102,0.881986,0.965346,0.90601,0.182197,0.826159,0.985861,0.953666,0.057685,0.928384,0.978947,0.95,1.145931,0.447774,1.452226,0.933333,0.165787,0.860674,1.005993,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953666,0.057685,0.928384,0.978947,,,,,,,,,,,,,,,,,,,,,,,,,0.0328,0.006558,0.029926,0.035674,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.95676,0.077794,0.922665,0.990855,0.982857,0.053573,0.959378,1.006336,0.965851,0.057557,0.940625,0.991076,0.45,0.759155,0.117286,0.782714,0.716667,0.203047,0.627677,0.805656,2.35,0.587143,2.092673,2.607327,2.35,0.587143,2.092673,2.607327,48.0,0.0,48.0,48.0,0.75,0.444262,0.555294,0.944706,0.968182,0.067742,0.938493,0.997871,0.55,0.944513,0.136049,0.963951,2.139208,0.708015,1.828906,2.449509,0.211801,0.291242,0.084159,0.339443,0.923775,0.129754,0.866908,0.980642,,,,,,,,,0.960606,0.058867,0.934807,0.986405,829.95,1.637553,829.232311,830.667689,99.05,18.74335,90.835365,107.264635,929.0,19.037359,920.656509,937.343491,0.000184,1.1e-05,0.000179,0.000189,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.6256,3.485214,2.098138,5.153062,3.65,0.48936,3.435528,3.864472,2.7,1.525226,2.03154,3.36846,0.1,0.307794,-0.034896,0.234896,0.15,0.366348,-0.010559,0.310559
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.950774,0.07534,0.917755,0.983793,0.91746,0.164174,0.845508,0.989413,0.96369,0.050007,0.941774,0.985607,0.65,0.933302,0.240962,1.059038,0.683333,0.178525,0.605091,0.761576,2.5,0.512989,2.275173,2.724827,2.5,0.512989,2.275173,2.724827,48.0,0.0,48.0,48.0,0.6,0.502625,0.379715,0.820285,0.96369,0.050007,0.941774,0.985607,0.2,1.005249,-0.24057,0.64057,2.328998,0.522568,2.099973,2.558024,0.227376,0.244558,0.120193,0.334558,0.918991,0.112153,0.869837,0.968144,,,,,,,,,0.953666,0.057685,0.928384,0.978947,1128.6,2.643761,1127.441321,1129.758679,98.45,19.448921,89.926135,106.973865,1227.05,18.802226,1218.809561,1235.290439,0.000228,1.2e-05,0.000223,0.000233,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.9635,0.653657,2.677022,3.249978,4.0,0.0,4.0,4.0,2.6,1.231174,2.060414,3.139586,0.05,0.223607,-0.048,0.148,0.2,0.410391,0.020138,0.379862
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.921911,0.133748,0.863294,0.980529,0.937857,0.170629,0.863076,1.012639,0.957517,0.064051,0.929446,0.985589,0.7,1.080935,0.226259,1.173741,0.641667,0.145849,0.577746,0.705588,2.55,0.510418,2.3263,2.7737,2.55,0.510418,2.3263,2.7737,48.0,0.0,48.0,48.0,0.7,0.470162,0.493942,0.906058,0.959848,0.073618,0.927584,0.992113,0.45,0.998683,0.012308,0.887692,2.434314,0.724027,2.116995,2.751633,0.240672,0.28992,0.113608,0.367735,0.913042,0.144759,0.849599,0.976486,,,,,,,,,0.960606,0.058867,0.934807,0.986405,1328.05,298.472687,1197.238577,1458.861423,437.5,697.856983,131.650692,743.349308,1765.55,993.979851,1329.919123,2201.180877,0.001028,0.001107,0.000543,0.001513,1.05,0.223607,0.952,1.148,0.05,0.223607,-0.048,0.148,5.33325,6.437024,2.5121,8.1544,2.95,1.099043,2.468323,3.431677,3.6,0.598243,3.337808,3.862192,0.1,0.307794,-0.034896,0.234896,0.2,0.410391,0.020138,0.379862
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.954142,0.077732,0.920074,0.98821,0.93101,0.15597,0.862653,0.999367,0.960809,0.053819,0.937222,0.984396,0.65,0.988087,0.216952,1.083048,0.65,0.14204,0.587748,0.712252,2.6,0.502625,2.379715,2.820285,2.6,0.502625,2.379715,2.820285,48.0,0.0,48.0,48.0,0.55,0.510418,0.3263,0.7737,0.954142,0.077732,0.920074,0.98821,0.1,1.020836,-0.347401,0.547401,2.393104,0.471722,2.186362,2.599845,0.399433,0.447729,0.203207,0.595659,0.870032,0.178966,0.791597,0.948467,,,,,,,,,0.953666,0.057685,0.928384,0.978947,1665.65,5.091531,1663.418538,1667.881462,280.3,70.33162,249.475808,311.124192,1945.95,70.401462,1915.095199,1976.804801,0.000897,0.000103,0.000852,0.000942,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.58365,0.496185,3.366187,3.801113,3.0,1.297771,2.431227,3.568773,3.3,1.080935,2.826259,3.773741,0.1,0.307794,-0.034896,0.234896,0.1,0.307794,-0.034896,0.234896
probe_llm_graphs,gpt-4o-mini-2024-07-18,1,20,20,0,0.669289,0.204986,0.57945,0.759128,0.940833,0.156205,0.872374,1.009293,0.956002,0.073419,0.923825,0.98818,2.2,1.472556,1.554624,2.845376,1.0,0.0,1.0,1.0,0.6,0.598243,0.337808,0.862192,0.6,0.598243,0.337808,0.862192,8.05,3.70597,6.425787,9.674213,0.1,0.307794,-0.034896,0.234896,0.702273,0.191039,0.618546,0.785999,-0.8,0.615587,-1.069793,-0.530207,0.43618,0.438195,0.244133,0.628227,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,12.0,12.0,8.05,3.70597,6.425787,9.674213,0.960606,0.058867,0.934807,0.986405,802.9,2.731878,801.702702,804.097298,328.6,23.338245,318.371563,338.828437,1131.5,25.512639,1120.318593,1142.681407,0.000318,1.4e-05,0.000311,0.000324,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.52055,1.017163,4.074759,4.966341,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_llm_graphs,gpt-4o-mini-2024-07-18,2,20,20,0,0.714163,0.200322,0.626368,0.801958,0.863824,0.262765,0.748662,0.978986,0.951166,0.051152,0.928747,0.973584,2.6,1.818038,1.80321,3.39679,0.958333,0.131066,0.900891,1.015776,0.5,0.82717,0.137477,0.862523,0.5,0.82717,0.137477,0.862523,7.45,3.88621,5.746793,9.153207,0.1,0.307794,-0.034896,0.234896,0.750655,0.179811,0.671849,0.829461,-0.8,0.615587,-1.069793,-0.530207,0.2802,0.493495,0.063916,0.496484,0.124119,0.387136,-0.045551,0.293789,0.955699,0.141174,0.893827,1.017571,12.0,0.0,12.0,12.0,7.45,3.88621,5.746793,9.153207,0.953666,0.057685,0.928384,0.978947,1056.9,3.611386,1055.317241,1058.482759,422.85,32.59686,408.563796,437.136204,1479.75,33.995162,1464.850963,1494.649037,0.000412,2e-05,0.000404,0.000421,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.81285,1.712366,6.062372,7.563328,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
