run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260820T065531Z,2026-08-20T06:55:31.098882+00:00,study2,oracle,,none,4,123393401,1233934010411,12,12,300,150,3,2,12,2,success,,0.009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T065531Z,2026-08-20T06:55:31.100149+00:00,study2,pc_greedy_meek,,none,4,123393401,1233934010411,12,12,300,150,3,2,12,2,success,,1.984,1.0,0.75,0.8571428571428571,0.5,0.75,0.5,0.6,6,0.6666666666666666,3,2,8,1,3,,,,,,,,,,,,,,,,,0.857143,,,,,,,,,,,,,,
20260820T065531Z,2026-08-20T06:55:31.108386+00:00,study2,probe_oracle_edits,,none,4,123393401,1233934010411,12,12,300,150,3,2,12,2,success,,2.921,1.0,0.8333333333333334,0.9090909090909091,0.888888888888889,1.0,0.8333333333333334,0.9090909090909091,2,1.0,2,2,10,0,2,48,0,0,0.909091,-1,-1,1.38629,0.0,1.0,,,,,0,3,,0.857143,5,4,0.5,0,3,,,,,,,,,
20260820T065531Z,2026-08-20T06:55:34.034709+00:00,study2,oracle,,none,4,295485567,2954855670411,12,12,300,150,3,2,12,4,success,,0.013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T065531Z,2026-08-20T06:55:34.050186+00:00,study2,pc_greedy_meek,,none,4,295485567,2954855670411,12,12,300,150,3,2,12,4,success,,0.074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,12,0,2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
20260820T065531Z,2026-08-20T06:55:31.102992+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,4,123393401,1233934010411,12,12,300,150,3,2,12,2,success,,3.28,1.0,0.8333333333333334,0.9090909090909091,0.888888888888889,1.0,0.8333333333333334,0.9090909090909091,2,1.0,2,2,10,0,2,48,48,0,0.909091,-1,-1,1.38688,0.0,1.0,,,0,,3,4,1,0.857143,5,4,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
20260820T065531Z,2026-08-20T06:55:31.101256+00:00,study2,probe_random_edits,,none,4,123393401,1233934010411,12,12,300,150,3,2,12,2,success,,3.606,0.9,0.75,0.8181818181818182,0.7058823529411764,0.8,0.6666666666666666,0.7272727272727272,5,1.0,2,2,10,0,2,48,0,0,0.909091,-1,-1,1.44913,0.0,1.0,,,,,4,4,,0.857143,5,4,0.5,0,1,,,,,,,,,
20260820T065531Z,2026-08-20T06:55:33.091140+00:00,study2,probe_mec_only,,none,4,123393401,1233934010411,12,12,300,150,3,2,12,2,success,,2.03,1.0,0.75,0.8571428571428571,0.47058823529411764,0.6666666666666666,0.5,0.5714285714285715,6,0.6666666666666666,3,2,9,0,3,24,0,0,0.666667,-1,-1,3.17805,0.69315,0.5,,,,,,,,0.857143,5,4,0.5,0,0,,,,,,,,,
20260820T065531Z,2026-08-20T06:55:31.100638+00:00,study2,probe_skel_only,,none,4,123393401,1233934010411,12,12,300,150,3,2,12,2,success,,4.483,1.0,0.75,0.8571428571428571,0.8235294117647058,1.0,0.75,0.8571428571428571,3,0.6666666666666666,3,2,9,0,3,48,0,0,0.857143,-1,-1,2.07944,0.0,1.0,,,,,,,,0.857143,5,4,0.5,0,0,,,,,,,,,
20260820T065531Z,2026-08-20T06:55:31.105345+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,4,123393401,1233934010411,12,12,300,150,3,2,12,2,success,,5.02,1.0,0.75,0.8571428571428571,0.8235294117647058,1.0,0.75,0.8571428571428571,3,0.6666666666666666,3,2,9,0,3,48,48,0,0.857143,-1,-1,1.57667,0.35731,0.91252,,,0,,4,4,1,0.857143,5,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
