arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.853928,0.160541,0.783568,0.924288,0.893333,0.209583,0.80148,0.985187,0.895828,0.097611,0.853047,0.938608,1.4,1.429022,0.773703,2.026297,0.791667,0.222131,0.694314,0.88902,2.1,0.640723,1.819191,2.380809,2.1,0.640723,1.819191,2.380809,48.0,0.0,48.0,48.0,0.4,0.502625,0.179715,0.620285,0.919336,0.089596,0.880068,0.958603,-0.1,1.165287,-0.61071,0.41071,2.42417,0.554609,2.181102,2.667239,0.109768,0.235727,0.006456,0.21308,0.948908,0.125917,0.893722,1.004093,,,,,,,,,0.886667,0.079699,0.851737,0.921596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4359,0.411504,0.25555,0.61625,3.4,0.598243,3.137808,3.662192,3.1,1.071153,2.630547,3.569453,0.05,0.223607,-0.048,0.148,0.4,0.502625,0.179715,0.620285
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.789114,0.137483,0.728859,0.849369,0.747738,0.247367,0.639325,0.856152,0.860046,0.069339,0.829656,0.890435,2.65,1.460894,2.009735,3.290265,0.741667,0.205729,0.651502,0.831832,2.25,0.71635,1.936046,2.563954,2.25,0.71635,1.936046,2.563954,48.0,0.0,48.0,48.0,0.05,0.223607,-0.048,0.148,0.865357,0.074135,0.832866,0.897848,-0.9,0.447214,-1.096,-0.704,2.532913,0.789629,2.186843,2.878984,0.122323,0.277729,0.000603,0.244043,0.956457,0.109241,0.90858,1.004334,,,,,,,,,0.858343,0.067056,0.828954,0.887731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81045,0.268926,0.692588,0.928312,3.75,0.444262,3.555294,3.944706,2.75,1.164158,2.239785,3.260215,0.15,0.366348,-0.010559,0.310559,0.4,0.598243,0.137808,0.662192
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.854744,0.145745,0.790868,0.918619,0.875714,0.202443,0.78699,0.964439,0.904977,0.093178,0.86414,0.945814,1.35,1.308877,0.77636,1.92364,0.758333,0.232423,0.656469,0.860197,2.05,0.604805,1.784932,2.315068,2.05,0.604805,1.784932,2.315068,48.0,0.0,48.0,48.0,0.45,0.510418,0.2263,0.6737,0.924849,0.089314,0.885705,0.963992,0.1,1.333772,-0.484551,0.684551,2.514032,0.725116,2.196236,2.831828,0.173883,0.321316,0.033061,0.314706,0.913508,0.171382,0.838396,0.988619,,,,,,,,,0.886667,0.079699,0.851737,0.921596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4492,0.411581,0.268817,0.629583,2.95,1.050063,2.48979,3.41021,3.4,0.820783,3.040276,3.759724,0.1,0.307794,-0.034896,0.234896,0.45,0.510418,0.2263,0.6737
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.81631,0.131831,0.758532,0.874087,0.759899,0.213128,0.666491,0.853307,0.875536,0.095525,0.83367,0.917402,2.3,1.625455,1.587613,3.012387,0.75,0.219649,0.653735,0.846265,2.25,0.55012,2.008899,2.491101,2.25,0.55012,2.008899,2.491101,48.0,0.0,48.0,48.0,0.1,0.307794,-0.034896,0.234896,0.860604,0.096004,0.818529,0.90268,-0.8,0.615587,-1.069793,-0.530207,2.73937,0.737254,2.416255,3.062486,0.190478,0.432313,0.001008,0.379948,0.916512,0.196528,0.83038,1.002645,,,,,,,,,0.858343,0.067056,0.828954,0.887731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82985,0.279404,0.707396,0.952304,3.45,0.825578,3.088175,3.811825,3.5,0.888523,3.110587,3.889413,0.15,0.366348,-0.010559,0.310559,0.45,0.510418,0.2263,0.6737
probe_noreserve,gpt-4o-mini-2024-07-18,1,20,20,0,0.815221,0.195792,0.729412,0.901031,0.886667,0.214765,0.792542,0.980791,0.878252,0.107403,0.83118,0.925323,1.75,1.517442,1.084952,2.415048,0.766667,0.22556,0.667811,0.865523,2.2,0.523148,1.97072,2.42928,2.2,0.523148,1.97072,2.42928,48.0,0.0,48.0,48.0,0.25,0.444262,0.055294,0.444706,0.86007,0.130255,0.802983,0.917157,-0.5,0.888523,-0.889413,-0.110587,2.440242,0.594032,2.179896,2.700588,0.142475,0.314417,0.004675,0.280274,0.928771,0.16212,0.857719,0.999823,,,,,,,,,0.886667,0.079699,0.851737,0.921596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886,0.394417,0.215739,0.561461,3.4,0.598243,3.137808,3.662192,3.1,1.071153,2.630547,3.569453,0.05,0.223607,-0.048,0.148,0.4,0.502625,0.179715,0.620285
probe_noreserve,gpt-4o-mini-2024-07-18,2,20,20,0,0.766754,0.132183,0.708822,0.824686,0.743294,0.25392,0.632008,0.854579,0.836436,0.068762,0.806299,0.866572,3.1,1.410487,2.481827,3.718173,0.741667,0.205729,0.651502,0.831832,2.25,0.71635,1.936046,2.563954,2.25,0.71635,1.936046,2.563954,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.837636,0.082332,0.801553,0.87372,-1.0,0.0,-1.0,-1.0,2.561626,0.877992,2.176829,2.946423,0.144428,0.246906,0.036217,0.252639,0.933657,0.136192,0.873968,0.993346,,,,,,,,,0.858343,0.067056,0.828954,0.887731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582,0.319852,0.718019,0.998381,3.75,0.444262,3.555294,3.944706,2.75,1.164158,2.239785,3.260215,0.15,0.366348,-0.010559,0.310559,0.4,0.598243,0.137808,0.662192
probe_noreserve,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.841247,0.16352,0.769581,0.912913,0.869048,0.279325,0.746628,0.991467,0.890991,0.090727,0.851228,0.930754,1.6,1.500877,0.942212,2.257788,0.758333,0.232423,0.656469,0.860197,2.1,0.552506,1.857853,2.342147,2.1,0.552506,1.857853,2.342147,48.0,0.0,48.0,48.0,0.3,0.470162,0.093942,0.506058,0.869802,0.131466,0.812184,0.927419,-0.4,0.940325,-0.812115,0.012115,2.596818,0.800252,2.246092,2.947544,0.1505,0.311107,0.014151,0.286848,0.915211,0.180971,0.835897,0.994525,,,,,,,,,0.886667,0.079699,0.851737,0.921596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3948,0.419246,0.211057,0.578543,2.95,1.050063,2.48979,3.41021,3.4,0.820783,3.040276,3.759724,0.1,0.307794,-0.034896,0.234896,0.45,0.510418,0.2263,0.6737
probe_noreserve,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.803901,0.13693,0.743888,0.863913,0.772121,0.205343,0.682126,0.862117,0.848116,0.099854,0.804353,0.891879,2.7,1.809333,1.907025,3.492975,0.758333,0.212717,0.665106,0.851561,2.3,0.571241,2.049643,2.550357,2.3,0.571241,2.049643,2.550357,48.0,0.0,48.0,48.0,0.1,0.307794,-0.034896,0.234896,0.84896,0.104787,0.803035,0.894885,-0.8,0.615587,-1.069793,-0.530207,2.878071,0.877401,2.493533,3.262609,0.259838,0.475641,0.051379,0.468297,0.883937,0.215692,0.789405,0.978468,,,,,,,,,0.858343,0.067056,0.828954,0.887731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84825,0.374043,0.684318,1.012182,3.45,0.825578,3.088175,3.811825,3.5,0.888523,3.110587,3.889413,0.15,0.366348,-0.010559,0.310559,0.45,0.510418,0.2263,0.6737
probe_oracle_edits,none,1,20,20,0,0.977972,0.064423,0.949737,1.006207,0.99,0.044721,0.9704,1.0096,0.987063,0.031705,0.973168,1.000958,0.2,0.523148,-0.02928,0.42928,0.866667,0.213574,0.773064,0.96027,1.9,0.552506,1.657853,2.142147,1.9,0.552506,1.657853,2.142147,48.0,0.0,48.0,48.0,0.95,0.223607,0.852,1.048,0.996154,0.017201,0.988615,1.003692,1.05,0.686333,0.749201,1.350799,2.057117,0.570359,1.807146,2.307089,7e-06,3.4e-05,-7e-06,2.2e-05,1.0,2e-06,0.999999,1.0,,,,,,,,,0.886667,0.079699,0.851737,0.921596,,,,,,,,,,,,,,,,,,,,,,,,,0.31855,0.241114,0.212877,0.424223,0.1,0.307794,-0.034896,0.234896,1.1,0.718185,0.785242,1.414758,0.1,0.307794,-0.034896,0.234896,1.1,0.718185,0.785242,1.414758
probe_oracle_edits,none,2,20,20,0,0.9875,0.055902,0.963,1.012,0.978571,0.095831,0.936571,1.020571,0.99375,0.027951,0.9815,1.006,0.15,0.67082,-0.144,0.444,0.908333,0.190989,0.824629,0.992038,1.9,0.447214,1.704,2.096,1.9,0.447214,1.704,2.096,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.05,0.223607,0.952,1.148,2.165341,0.655335,1.878127,2.452554,9.4e-05,0.000358,-6.3e-05,0.00025,0.999991,3.6e-05,0.999975,1.000007,,,,,,,,,0.858343,0.067056,0.828954,0.887731,,,,,,,,,,,,,,,,,,,,,,,,,0.71275,0.257972,0.599689,0.825811,0.35,0.48936,0.135528,0.564472,1.7,0.732695,1.378882,2.021118,0.35,0.48936,0.135528,0.564472,1.7,0.732695,1.378882,2.021118
