run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260820T063655Z,2026-08-20T06:36:55.142163+00:00,study2,oracle,,none,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260820T063655Z,2026-08-20T06:36:55.143799+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,1.653,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,1,1,3,0,1,8,8,0,0.857143,-1,-1,1.38629,-0.0,1.0,,,0,,0,0,1,0.857143,0,3,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
20260820T063655Z,2026-08-20T06:36:55.143315+00:00,study2,pc_greedy_meek,,none,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,1.655,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,0,1,3,0,0,,,,,,,,,,,,,,,,,0.857143,,,,,,,,,,,,,,
20260820T063655Z,2026-08-20T06:36:55.142756+00:00,study2,pc_greedy,,none,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,1.689,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,0,1,3,0,0,,,,,,,,,,,,,,,,,0.857143,,,,,,,,,,,,,,
20260820T063655Z,2026-08-20T06:36:55.144438+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,1.691,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,1,1,3,0,1,8,8,0,0.857143,-1,-1,1.38629,-0.0,1.0,,,0,,0,0,1,0.857143,0,3,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
20260820T063655Z,2026-08-20T06:36:55.144276+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,1.796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,4,0,2,48,48,1,1.0,4,1,2.34929,0.0,1.0,,,0,,2,3,1,0.857143,0,3,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
20260820T063655Z,2026-08-20T06:36:55.151621+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,1.811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,4,0,2,48,48,1,1.0,4,1,2.34929,0.0,1.0,,,0,,2,3,1,0.857143,0,3,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
20260820T063655Z,2026-08-20T06:36:56.947742+00:00,study2,probe_mec_only,,none,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,0.016,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,0,1,3,0,0,1,0,0,0.857143,-1,-1,-0.0,-0.0,1.0,,,,,,,,0.857143,0,3,0.5,0,0,,,,,,,,,
20260820T063655Z,2026-08-20T06:36:56.927855+00:00,study2,probe_skel_only,,none,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,0.042,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,1,1,3,0,1,8,0,0,0.857143,-1,-1,1.38629,-0.0,1.0,,,,,,,,0.857143,0,3,0.5,0,0,,,,,,,,,
20260820T063655Z,2026-08-20T06:36:56.979116+00:00,study2,probe_random_sel,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,0.006,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,1,1,3,0,1,8,8,0,0.857143,-1,-1,1.38629,0.0,1.0,,,0,,0,0,1,0.857143,0,3,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
