arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018,0.000616,0.00153,0.00207,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00205,0.000394,0.001877,0.002223,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.821212,0.159941,0.751115,0.891309,0.853333,0.220674,0.756619,0.950048,0.910606,0.0818,0.874755,0.946457,1.5,1.147079,0.997271,2.002729,0.85,0.215618,0.755501,0.944499,1.7,0.801315,1.348808,2.051192,1.7,0.801315,1.348808,2.051192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.910606,0.0818,0.874755,0.946457,,,,,,,,,,,,,,,,,,,,,,,,,0.3418,1.389576,-0.267209,0.950809,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.836144,0.148253,0.771169,0.901119,0.826627,0.22072,0.729892,0.923362,0.88941,0.086363,0.85156,0.927261,2.05,1.731291,1.291228,2.808772,0.883333,0.188096,0.800897,0.96577,1.85,0.812728,1.493806,2.206194,1.85,0.812728,1.493806,2.206194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88941,0.086363,0.85156,0.927261,,,,,,,,,,,,,,,,,,,,,,,,,0.04655,0.010913,0.041767,0.051333,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.886364,0.122254,0.832783,0.939944,0.875714,0.241182,0.770011,0.981417,0.912121,0.090322,0.872536,0.951707,1.15,1.182103,0.63192,1.66808,0.783333,0.210124,0.691242,0.875424,2.15,0.74516,1.823419,2.476581,2.15,0.74516,1.823419,2.476581,48.0,0.0,48.0,48.0,0.45,0.510418,0.2263,0.6737,0.918939,0.096614,0.876596,0.961283,-0.05,1.099043,-0.531677,0.431677,2.161945,0.641077,1.880981,2.44291,0.128861,0.234268,0.026188,0.231534,0.951487,0.106906,0.904633,0.998341,,,,,,,,,0.910606,0.0818,0.874755,0.946457,829.95,2.012461,829.068,830.832,106.25,15.501698,99.456081,113.043919,936.2,15.415645,929.443796,942.956204,0.000188,9e-06,0.000184,0.000192,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.63495,1.52315,1.9674,3.3025,3.45,0.604805,3.184932,3.715068,3.3,1.174286,2.785347,3.814653,0.15,0.366348,-0.010559,0.310559,0.4,0.502625,0.179715,0.620285
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.883929,0.100459,0.839901,0.927957,0.855238,0.170785,0.780388,0.930088,0.903095,0.077062,0.869321,0.936869,1.6,1.313893,1.024161,2.175839,0.758333,0.190989,0.674629,0.842038,2.35,0.74516,2.023419,2.676581,2.35,0.74516,2.023419,2.676581,48.0,0.0,48.0,48.0,0.15,0.366348,-0.010559,0.310559,0.890178,0.095451,0.848345,0.932012,-0.7,0.732695,-1.021118,-0.378882,2.513863,0.620559,2.241891,2.785834,0.213416,0.259151,0.099839,0.326994,0.935937,0.079972,0.900888,0.970987,,,,,,,,,0.88941,0.086363,0.85156,0.927261,1129.05,2.235479,1128.070258,1130.029742,96.45,19.494871,87.905996,104.994004,1225.5,20.399948,1216.559328,1234.440672,0.000227,1.2e-05,0.000222,0.000232,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.61595,0.635496,2.337432,2.894468,3.85,0.366348,3.689441,4.010559,2.45,1.234376,1.909011,2.990989,0.2,0.410391,0.020138,0.379862,0.45,0.604805,0.184932,0.715068
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.83479,0.156184,0.76634,0.903241,0.830714,0.272512,0.71128,0.950148,0.896154,0.087955,0.857606,0.934702,1.55,1.316894,0.972846,2.127154,0.75,0.219649,0.653735,0.846265,2.25,0.55012,2.008899,2.491101,2.25,0.55012,2.008899,2.491101,48.0,0.0,48.0,48.0,0.35,0.48936,0.135528,0.564472,0.906061,0.094122,0.86481,0.947311,-0.25,1.069924,-0.718915,0.218915,2.348082,0.583046,2.092551,2.603614,0.130869,0.259733,0.017036,0.244703,0.958869,0.087137,0.92068,0.997058,,,,,,,,,0.910606,0.0818,0.874755,0.946457,1262.25,3.683177,1260.635777,1263.864223,319.6,207.480221,228.667784,410.532216,1581.85,208.2024,1490.601275,1673.098725,0.000837,0.000304,0.000704,0.00097,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.11735,2.098736,3.197539,5.037161,3.1,0.967906,2.675796,3.524204,3.45,0.887041,3.061237,3.838763,0.1,0.307794,-0.034896,0.234896,0.2,0.410391,0.020138,0.379862
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.861616,0.123301,0.807577,0.915655,0.823369,0.220998,0.726513,0.920226,0.900426,0.078543,0.866003,0.934849,1.8,1.472556,1.154624,2.445376,0.775,0.197017,0.688653,0.861347,2.25,0.786398,1.905346,2.594654,2.25,0.786398,1.905346,2.594654,48.0,0.0,48.0,48.0,0.15,0.366348,-0.010559,0.310559,0.893342,0.097147,0.850766,0.935919,-0.7,0.732695,-1.021118,-0.378882,2.401326,0.7305,2.08117,2.721482,0.191525,0.298731,0.060601,0.322449,0.931658,0.138744,0.870851,0.992465,,,,,,,,,0.88941,0.086363,0.85156,0.927261,1664.85,5.23425,1662.555989,1667.144011,393.6,458.187895,192.790301,594.409699,2058.45,458.071642,1857.691251,2259.208749,0.001063,0.00067,0.000769,0.001356,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.54105,3.760067,2.893128,6.188972,3.25,1.069924,2.781085,3.718915,3.35,0.933302,2.940962,3.759038,0.25,0.55012,0.008899,0.491101,0.45,0.604805,0.184932,0.715068
probe_llm_graphs,gpt-4o-mini-2024-07-18,1,20,20,0,0.6588,0.194254,0.573664,0.743935,0.845,0.211584,0.752269,0.937731,0.893765,0.100848,0.849566,0.937963,2.65,1.565248,1.964,3.336,0.983333,0.074536,0.950667,1.016,0.9,0.852242,0.526489,1.273511,0.9,0.852242,0.526489,1.273511,8.8,3.503382,7.264575,10.335425,0.05,0.223607,-0.048,0.148,0.689394,0.176935,0.611849,0.766939,-0.9,0.447214,-1.096,-0.704,0.491277,0.440058,0.298413,0.684141,0.034892,0.155388,-0.033209,0.102994,0.977468,0.100703,0.933333,1.021602,12.0,0.0,12.0,12.0,8.8,3.503382,7.264575,10.335425,0.910606,0.0818,0.874755,0.946457,801.2,3.562967,799.638461,802.761539,326.45,24.705582,315.622301,337.277699,1127.65,26.330441,1116.110176,1139.189824,0.000316,1.5e-05,0.000309,0.000323,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0955,0.522255,3.866611,4.324389,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_llm_graphs,gpt-4o-mini-2024-07-18,2,20,20,0,0.665921,0.20471,0.576203,0.755639,0.771627,0.296799,0.641549,0.901705,0.866306,0.094556,0.824865,0.907747,3.6,2.280351,2.600592,4.599408,0.941667,0.145849,0.877746,1.005588,0.9,0.91191,0.500338,1.299662,0.9,0.91191,0.500338,1.299662,7.55,3.619756,5.963572,9.136428,0.1,0.307794,-0.034896,0.234896,0.696506,0.175697,0.619503,0.773508,-0.8,0.615587,-1.069793,-0.530207,0.572723,0.688205,0.271103,0.874342,0.147627,0.367616,-0.013487,0.308742,0.953779,0.119642,0.901344,1.006215,12.0,0.0,12.0,12.0,7.55,3.619756,5.963572,9.136428,0.88941,0.086363,0.85156,0.927261,1055.1,3.905462,1053.388356,1056.811644,401.75,39.337775,384.50946,418.99054,1456.85,42.384549,1438.274152,1475.425848,0.000399,2.4e-05,0.000389,0.00041,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.2786,3.875132,4.580249,7.976951,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
