run_id,timestamp_utc,study,arm,selector,inferencer,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,pc_skeleton_f1_ceiling,pc_truth_in_class,pc_undirected_edges,pc_directed_edges,mec_size_initial,mec_entropy_initial,belief_undirected_final,selection_regret_total,selection_regret_mean,eig_regret_total,selection_quality_mean,wasted_steps,orientations_correct,orientations_wrong,orientation_accuracy,select_wasted_targets,select_repeat_targets,infer_rule,infer_repairs,infer_dropped_malformed,infer_dropped_self_loop,infer_dropped_out_of_range,infer_dropped_cycle,infer_dropped_overlap,infer_dropped_duplicate,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260816T141930Z,2026-08-16T14:19:30.484870+00:00,study1,maxdeg+meek,maxdeg,meek,,none,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,5.756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,1.0,1,3,3,4,1.38629,0,1.0,0.5,0.0,0.83333,0,3,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260816T141930Z,2026-08-16T14:19:30.481174+00:00,study1,random+meek,random,meek,,none,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,5.76,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091,1,0.5,2,1,5,1,2,1.0,1,3,3,4,1.38629,1,3.0,1.5,0.93948,0.41667,0,2,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260816T141930Z,2026-08-16T14:19:36.266536+00:00,study1,eig+meek,eig,meek,,none,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,0.016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5,2,1,6,0,2,1.0,1,3,3,4,1.38629,0,1.0,0.5,0.0,0.83333,0,3,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260816T141930Z,2026-08-16T14:19:36.327755+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,1.657,0.8571428571428571,1.0,0.923076923076923,1.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,3,0.5,2,1,7,0,2,1.0,1,3,3,4,1.38629,0,1.0,0.5,0.0,0.83333,0,3,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,654,106,0,760,0.0001617,1.6333
20260816T141930Z,2026-08-16T14:19:30.488262+00:00,study1,maxdeg+llm,maxdeg,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,7.713,0.8571428571428571,1.0,0.923076923076923,1.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,3,0.5,2,1,7,0,2,1.0,1,3,3,4,1.38629,0,1.0,0.5,0.0,0.83333,0,3,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,654,128,0,782,0.0001749,1.9589
20260816T141930Z,2026-08-16T14:19:30.483531+00:00,study1,random+llm,random,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,8.18,1.0,0.8333333333333334,0.9090909090909091,0.8,0.6,0.5,0.5454545454545454,3,0.5,2,1,5,0,2,1.0,1,3,3,4,1.38629,1,3.0,1.5,0.93948,0.41667,0,2,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,655,106,0,761,0.00016185,2.4214
20260816T141930Z,2026-08-16T14:19:38.225772+00:00,study1,llm+meek,llm,meek,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,1.071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,1.0,1,3,3,4,1.38629,0,0.0,0.0,0.0,1.0,0,3,0,1.0,0,0,pc_meanshift_meek,,,,,,,,1,0,0,450,43,0,493,9.33e-05,1.056
20260816T141930Z,2026-08-16T14:19:36.297010+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,3.118,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0.5,2,1,6,0,2,1.0,1,3,3,4,1.38629,0,1.0,0.5,0.0,0.83333,0,3,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,1019,225,704,1244,0.00058761,3.1024
20260816T141930Z,2026-08-16T14:19:39.440382+00:00,study1,oracle+meek,oracle,meek,,none,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,0.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,6,0,1,1.0,1,3,3,4,1.38629,0,0.0,0.0,0.0,1.0,0,3,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260816T141930Z,2026-08-16T14:19:39.319272+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,123393401,1233934010108,6,6,1000,500,2,1,6,3,success,,2.927,1.0,1.0,1.0,1.0,0.75,0.5,0.6,3,1.0,1,1,4,2,1,1.0,1,3,3,4,1.38629,0,0.0,0.0,0.0,1.0,0,3,0,1.0,0,0,llm,0,0,0,0,0,0,0,2,0,0,1032,142,0,1174,0.00024,2.9126
