run_id,timestamp_utc,study,arm,selector,inferencer,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,pc_skeleton_f1_ceiling,pc_truth_in_class,pc_undirected_edges,pc_directed_edges,mec_size_initial,mec_entropy_initial,belief_undirected_final,selection_regret_total,selection_regret_mean,eig_regret_total,selection_quality_mean,wasted_steps,orientations_correct,orientations_wrong,orientation_accuracy,select_wasted_targets,select_repeat_targets,infer_rule,infer_repairs,infer_dropped_malformed,infer_dropped_self_loop,infer_dropped_out_of_range,infer_dropped_cycle,infer_dropped_overlap,infer_dropped_duplicate,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260819T065838Z,2026-08-19T06:58:38.348954+00:00,study1,random+meek,random,meek,,none,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,2.569,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,0,1,3,0,0,0.857143,0,0,3,1,0.0,0,0.0,,0.0,,0,0,0,,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:38.351594+00:00,study1,eig+meek,eig,meek,,none,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,2.567,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,0,1,3,0,0,0.857143,0,0,3,1,0.0,0,0.0,,0.0,,0,0,0,,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:38.350239+00:00,study1,maxdeg+meek,maxdeg,meek,,none,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,2.571,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,0,1,3,0,0,0.857143,0,0,3,1,0.0,0,0.0,,0.0,,0,0,0,,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:38.353373+00:00,study1,oracle+meek,oracle,meek,,none,0,123393401,1233934010007,4,4,300,150,2,1,4,4,success,,2.568,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1,1.0,0,1,3,0,0,0.857143,0,0,3,1,0.0,0,0.0,,0.0,,0,0,0,,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.922370+00:00,study1,random+meek,random,meek,,none,0,295485567,2954855670007,4,4,300,150,3,2,4,4,success,,0.009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,4,0,2,1.0,1,4,0,8,2.07944,0,0.0,0.0,0.23869,1.0,0,4,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.930074+00:00,study1,maxdeg+meek,maxdeg,meek,,none,0,295485567,2954855670007,4,4,300,150,3,2,4,4,success,,0.008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,4,0,2,1.0,1,4,0,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.938124+00:00,study1,eig+meek,eig,meek,,none,0,295485567,2954855670007,4,4,300,150,3,2,4,4,success,,0.007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,4,0,2,1.0,1,4,0,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.945071+00:00,study1,oracle+meek,oracle,meek,,none,0,295485567,2954855670007,4,4,300,150,3,2,4,4,success,,0.008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,4,0,2,1.0,1,4,0,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.954005+00:00,study1,random+meek,random,meek,,none,0,325160078,3251600780007,4,4,300,150,3,2,4,4,success,,0.006,1.0,0.75,0.8571428571428571,1.0,0.6666666666666666,0.5,0.5714285714285715,2,1.0,1,2,3,0,1,0.857143,0,1,2,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.960750+00:00,study1,maxdeg+meek,maxdeg,meek,,none,0,325160078,3251600780007,4,4,300,150,3,2,4,4,success,,0.005,1.0,0.75,0.8571428571428571,1.0,0.6666666666666666,0.5,0.5714285714285715,2,1.0,1,2,3,0,1,0.857143,0,1,2,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.965915+00:00,study1,eig+meek,eig,meek,,none,0,325160078,3251600780007,4,4,300,150,3,2,4,4,success,,0.005,1.0,0.75,0.8571428571428571,1.0,0.6666666666666666,0.5,0.5714285714285715,2,1.0,1,2,3,0,1,0.857143,0,1,2,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.971934+00:00,study1,oracle+meek,oracle,meek,,none,0,325160078,3251600780007,4,4,300,150,3,2,4,4,success,,0.004,1.0,0.75,0.8571428571428571,1.0,0.6666666666666666,0.5,0.5714285714285715,2,1.0,1,2,3,0,1,0.857143,0,1,2,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.976898+00:00,study1,random+meek,random,meek,,none,0,1719885688,17198856880007,4,4,300,150,3,2,4,4,success,,0.008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,4,0,2,1.0,1,4,0,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
20260819T065838Z,2026-08-19T06:58:40.985745+00:00,study1,maxdeg+meek,maxdeg,meek,,none,0,1719885688,17198856880007,4,4,300,150,3,2,4,4,success,,0.007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,4,0,2,1.0,1,4,0,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,,,pc_meanshift_meek,,,,,,,,,,,,,,,,
