arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00615,0.012516,0.000664,0.011636,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0117,0.015475,0.004918,0.018482,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.703182,0.134935,0.644044,0.76232,0.671905,0.31747,0.532767,0.811042,0.813636,0.090148,0.774127,0.853146,2.45,0.825578,2.088175,2.811825,0.908333,0.190989,0.824629,0.992038,1.5,0.760886,1.166527,1.833473,1.5,0.760886,1.166527,1.833473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.813636,0.090148,0.774127,0.853146,,,,,,,,,,,,,,,,,,,,,,,,,0.12635,0.315672,-0.011999,0.264699,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.701245,0.15824,0.631894,0.770597,0.640873,0.223257,0.543026,0.73872,0.80619,0.105704,0.759864,0.852517,3.35,1.565248,2.664,4.036,0.841667,0.226045,0.742598,0.940735,1.8,0.615587,1.530207,2.069793,1.8,0.615587,1.530207,2.069793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806191,0.105703,0.759864,0.852517,,,,,,,,,,,,,,,,,,,,,,,,,0.1166,0.095876,0.07458,0.15862,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.819545,0.135614,0.76011,0.878981,0.838095,0.227063,0.738581,0.93761,0.838636,0.106085,0.792143,0.88513,1.75,1.164158,1.239785,2.260215,0.775,0.218146,0.679393,0.870607,2.2,0.615587,1.930207,2.469793,2.2,0.615587,1.930207,2.469793,48.0,0.0,48.0,48.0,0.2,0.410391,0.020138,0.379862,0.860606,0.092855,0.81991,0.901302,-0.55,0.944513,-0.963951,-0.136049,2.12129,0.750034,1.792573,2.450007,0.108992,0.259925,-0.004925,0.222909,0.949506,0.12646,0.894082,1.004929,,,,,,,,,0.813636,0.090148,0.774127,0.853146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50295,0.354651,0.347517,0.658383,3.25,0.55012,3.008899,3.491101,3.05,1.316894,2.472846,3.627154,0.05,0.223607,-0.048,0.148,0.6,0.753937,0.269573,0.930427
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.734936,0.150868,0.668815,0.801057,0.702619,0.172,0.627237,0.778001,0.8169,0.101022,0.772625,0.861175,3.15,1.565248,2.464,3.836,0.775,0.218146,0.679393,0.870607,2.15,0.67082,1.856,2.444,2.15,0.67082,1.856,2.444,48.0,0.0,48.0,48.0,0.05,0.223607,-0.048,0.148,0.827033,0.106531,0.780344,0.873722,-0.9,0.447214,-1.096,-0.704,2.192522,0.789025,1.846717,2.538327,0.121098,0.331673,-0.024264,0.26646,0.944388,0.172071,0.868975,1.019802,,,,,,,,,0.806191,0.105703,0.759864,0.852517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51975,0.270009,0.401413,0.638087,3.7,0.470162,3.493942,3.906058,2.7,1.128576,2.20538,3.19462,0.05,0.223607,-0.048,0.148,0.55,0.686333,0.249201,0.850799
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.829242,0.140476,0.767676,0.890809,0.842381,0.256101,0.73014,0.954622,0.856515,0.106564,0.809811,0.903219,1.65,1.225819,1.112761,2.187239,0.808333,0.224748,0.709833,0.906834,1.95,0.686333,1.649201,2.250799,1.95,0.686333,1.649201,2.250799,48.0,0.0,48.0,48.0,0.2,0.410391,0.020138,0.379862,0.87197,0.099546,0.828342,0.915598,-0.5,1.100239,-0.982201,-0.017799,1.950577,0.731696,1.629897,2.271257,0.143226,0.336484,-0.004244,0.290697,0.936364,0.151886,0.869797,1.002931,,,,,,,,,0.813636,0.090148,0.774127,0.853146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47445,0.36121,0.316143,0.632757,2.6,0.994723,2.164043,3.035957,3.35,0.933302,2.940962,3.759038,0.05,0.223607,-0.048,0.148,0.7,0.656947,0.41208,0.98792
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.744469,0.153912,0.677014,0.811924,0.680772,0.194673,0.595453,0.766091,0.825897,0.09696,0.783403,0.868392,3.05,1.637553,2.332311,3.767689,0.775,0.218146,0.679393,0.870607,2.2,0.615587,1.930207,2.469793,2.2,0.615587,1.930207,2.469793,48.0,0.0,48.0,48.0,0.1,0.307794,-0.034896,0.234896,0.827692,0.098286,0.784617,0.870768,-0.8,0.615587,-1.069793,-0.530207,2.286398,0.688091,1.984828,2.587967,0.106825,0.218546,0.011043,0.202607,0.95352,0.115418,0.902936,1.004105,,,,,,,,,0.806191,0.105703,0.759864,0.852517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53585,0.283123,0.411766,0.659934,3.3,1.080935,2.826259,3.773741,3.45,0.944513,3.036049,3.863951,0.1,0.307794,-0.034896,0.234896,0.65,0.67082,0.356,0.944
probe_mec_only,none,1,20,20,0,0.67096,0.155203,0.602939,0.73898,0.671905,0.31747,0.532767,0.811042,0.813636,0.090148,0.774127,0.853146,2.6,0.940325,2.187885,3.012115,0.908333,0.190989,0.824629,0.992038,1.55,0.759155,1.217286,1.882714,1.55,0.759155,1.217286,1.882714,4.45,2.394621,3.400511,5.499489,0.0,0.0,0.0,0.0,0.680051,0.152771,0.613096,0.747005,-1.0,0.0,-1.0,-1.0,1.317035,0.658649,1.02837,1.605701,1e-06,2e-06,-0.0,1e-06,1.0,0.0,1.0,1.0,,,,,,,,,0.813636,0.090148,0.774127,0.853146,,,,,,,,,,,,,,,,,,,,,,,,,0.1063,0.05649,0.081542,0.131058,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_mec_only,none,2,20,20,0,0.691355,0.153076,0.624267,0.758444,0.63869,0.216816,0.543667,0.733714,0.80619,0.105704,0.759864,0.852517,3.4,1.535544,2.727018,4.072982,0.833333,0.216295,0.738538,0.928129,1.9,0.718185,1.585242,2.214758,1.9,0.718185,1.585242,2.214758,7.35,5.193873,5.073685,9.626315,0.05,0.223607,-0.048,0.148,0.705641,0.154619,0.637876,0.773406,-0.9,0.447214,-1.096,-0.704,1.805533,0.614877,1.536052,2.075015,0.034658,0.154993,-0.033271,0.102586,0.975,0.111803,0.926,1.024,,,,,,,,,0.806191,0.105703,0.759864,0.852517,,,,,,,,,,,,,,,,,,,,,,,,,0.21935,0.17132,0.144266,0.294434,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
