arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00775,0.012661,0.002201,0.013299,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0146,0.015295,0.007897,0.021303,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.775,0.202764,0.686135,0.863865,0.754762,0.333081,0.608783,0.900741,0.886667,0.079699,0.851737,0.921596,1.85,1.348488,1.258999,2.441001,0.891667,0.197017,0.80532,0.978013,1.55,0.887041,1.161237,1.938763,1.55,0.887041,1.161237,1.938763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886667,0.079699,0.851737,0.921596,,,,,,,,,,,,,,,,,,,,,,,,,0.14265,0.338588,-0.005743,0.291043,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.777816,0.149955,0.712095,0.843537,0.75873,0.208684,0.667271,0.85019,0.858342,0.067057,0.828954,0.887731,2.7,1.49032,2.046839,3.353161,0.883333,0.210124,0.791242,0.975424,1.8,0.615587,1.530207,2.069793,1.8,0.615587,1.530207,2.069793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858343,0.067056,0.828954,0.887731,,,,,,,,,,,,,,,,,,,,,,,,,0.1884,0.122006,0.134929,0.241871,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.873275,0.145076,0.809693,0.936857,0.892381,0.198865,0.805224,0.979538,0.908124,0.099271,0.864616,0.951631,1.2,1.281447,0.638381,1.761619,0.783333,0.230052,0.682509,0.884158,2.0,0.648886,1.715613,2.284387,2.0,0.648886,1.715613,2.284387,48.0,0.0,48.0,48.0,0.45,0.510418,0.2263,0.6737,0.927669,0.088925,0.888696,0.966642,-0.05,1.099043,-0.531677,0.431677,2.428104,0.569865,2.178349,2.677858,0.114871,0.241372,0.009085,0.220657,0.94682,0.127081,0.891124,1.002516,,,,,,,,,0.886667,0.079699,0.851737,0.921596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4664,0.41338,0.285228,0.647572,3.4,0.598243,3.137808,3.662192,3.2,1.151658,2.695264,3.704736,0.05,0.223607,-0.048,0.148,0.55,0.604805,0.284932,0.815068
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.823568,0.108683,0.775935,0.8712,0.808968,0.139321,0.747908,0.870028,0.876236,0.067295,0.846743,0.905729,2.25,1.208522,1.720342,2.779658,0.716667,0.203047,0.627677,0.805656,2.35,0.587143,2.092673,2.607327,2.35,0.587143,2.092673,2.607327,48.0,0.0,48.0,48.0,0.05,0.223607,-0.048,0.148,0.869167,0.075633,0.836019,0.902314,-0.9,0.447214,-1.096,-0.704,2.577489,0.751834,2.247983,2.906994,0.18108,0.354832,0.025568,0.336592,0.911397,0.196761,0.825163,0.997631,,,,,,,,,0.858343,0.067056,0.828954,0.887731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8624,0.239372,0.757491,0.967309,3.8,0.410391,3.620138,3.979862,2.7,1.218282,2.166064,3.233936,0.15,0.366348,-0.010559,0.310559,0.5,0.760886,0.166527,0.833473
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.877622,0.134726,0.818576,0.936668,0.887143,0.190458,0.803671,0.970615,0.902098,0.088822,0.86317,0.941026,1.25,1.251315,0.701587,1.798413,0.783333,0.230052,0.682509,0.884158,2.05,0.604805,1.784932,2.315068,2.05,0.604805,1.784932,2.315068,48.0,0.0,48.0,48.0,0.35,0.48936,0.135528,0.564472,0.921212,0.081163,0.885641,0.956783,-0.2,1.196486,-0.724383,0.324383,2.529109,0.642054,2.247717,2.810502,0.158205,0.301696,0.025981,0.29043,0.933692,0.141239,0.871791,0.995592,,,,,,,,,0.886667,0.079699,0.851737,0.921596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45735,0.400061,0.282015,0.632685,2.95,1.050063,2.48979,3.41021,3.25,0.910465,2.850971,3.649029,0.1,0.307794,-0.034896,0.234896,0.4,0.502625,0.179715,0.620285
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.814104,0.133359,0.755656,0.872551,0.774185,0.209373,0.682423,0.865946,0.872962,0.096231,0.830787,0.915137,2.35,1.663066,1.621129,3.078871,0.75,0.219649,0.653735,0.846265,2.25,0.55012,2.008899,2.491101,2.25,0.55012,2.008899,2.491101,48.0,0.0,48.0,48.0,0.1,0.307794,-0.034896,0.234896,0.864281,0.092903,0.823564,0.904997,-0.8,0.615587,-1.069793,-0.530207,2.735035,0.735021,2.412898,3.057172,0.214443,0.448454,0.017899,0.410986,0.882555,0.2431,0.776011,0.989098,,,,,,,,,0.858343,0.067056,0.828954,0.887731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85045,0.292667,0.722183,0.978717,3.55,0.686333,3.249201,3.850799,3.65,0.67082,3.356,3.944,0.15,0.366348,-0.010559,0.310559,0.4,0.502625,0.179715,0.620285
probe_mec_only,none,1,20,20,0,0.743434,0.219617,0.647183,0.839686,0.729762,0.332469,0.584051,0.875473,0.886667,0.079699,0.851737,0.921596,2.0,1.450953,1.364092,2.635908,0.908333,0.190989,0.824629,0.992038,1.5,0.82717,1.137477,1.862523,1.5,0.82717,1.137477,1.862523,5.95,4.684521,3.896918,8.003082,0.1,0.307794,-0.034896,0.234896,0.751768,0.212955,0.658436,0.845099,-0.8,0.615587,-1.069793,-0.530207,1.475938,0.854465,1.101453,1.850424,1e-06,2e-06,-0.0,1e-06,1.0,0.0,1.0,1.0,,,,,,,,,0.886667,0.079699,0.851737,0.921596,,,,,,,,,,,,,,,,,,,,,,,,,0.1259,0.088158,0.087263,0.164537,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_mec_only,none,2,20,20,0,0.770128,0.145035,0.706564,0.833693,0.750397,0.215761,0.655835,0.844958,0.858342,0.067057,0.828954,0.887731,2.7,1.41793,2.078565,3.321435,0.875,0.20142,0.786724,0.963276,1.85,0.74516,1.523419,2.176581,1.85,0.74516,1.523419,2.176581,8.55,5.605214,6.093407,11.006593,0.05,0.223607,-0.048,0.148,0.789771,0.142596,0.727276,0.852267,-0.9,0.447214,-1.096,-0.704,1.935668,0.713638,1.622903,2.248434,0.103972,0.339198,-0.044688,0.252632,0.9375,0.196599,0.851337,1.023663,,,,,,,,,0.858343,0.067056,0.828954,0.887731,,,,,,,,,,,,,,,,,,,,,,,,,0.3717,0.210487,0.27945,0.46395,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
