arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,10,10,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026,0.002319,0.001163,0.004037,,,,,,,,,,,,,,,,
oracle,none,2,10,10,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025,0.000527,0.002173,0.002827,,,,,,,,,,,,,,,,
pc_greedy,none,1,10,10,0,0.913636,0.127779,0.834438,0.992834,1.0,0.0,1.0,1.0,0.965152,0.05978,0.9281,1.002203,0.7,1.05935,0.043408,1.356592,0.766667,0.250924,0.611142,0.922191,1.9,0.567646,1.548169,2.251831,1.9,0.567646,1.548169,2.251831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965151,0.05978,0.9281,1.002203,,,,,,,,,,,,,,,,,,,,,,,,,0.7757,1.553701,-0.187294,1.738694,,,,,,,,,,,,,,,,
pc_greedy,none,2,10,10,0,0.794405,0.150394,0.701189,0.88762,0.840657,0.170659,0.734881,0.946432,0.93131,0.065451,0.890743,0.971877,2.1,1.37032,1.250667,2.949333,0.783333,0.236356,0.636838,0.929828,1.5,1.080123,0.830533,2.169467,1.5,1.080123,0.830533,2.169467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.931309,0.065451,0.890743,0.971876,,,,,,,,,,,,,,,,,,,,,,,,,0.1036,0.057312,0.068077,0.139123,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,10,10,0,0.913636,0.127779,0.834438,0.992834,1.0,0.0,1.0,1.0,0.965152,0.05978,0.9281,1.002203,0.7,1.05935,0.043408,1.356592,0.916667,0.180021,0.805089,1.028245,1.6,0.699206,1.166628,2.033372,1.6,0.699206,1.166628,2.033372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965151,0.05978,0.9281,1.002203,,,,,,,,,,,,,,,,,,,,,,,,,0.7897,1.564864,-0.180213,1.759613,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,10,10,0,0.787738,0.156691,0.69062,0.884856,0.832323,0.177477,0.722322,0.942324,0.93131,0.065451,0.890743,0.971877,2.1,1.449138,1.201815,2.998185,0.933333,0.140546,0.846222,1.020444,1.2,1.032796,0.559867,1.840133,1.2,1.032796,0.559867,1.840133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.931309,0.065451,0.890743,0.971876,,,,,,,,,,,,,,,,,,,,,,,,,0.106,0.06928,0.06306,0.14894,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,10,10,0,0.948368,0.095112,0.889417,1.007319,1.0,0.0,1.0,1.0,0.96655,0.058472,0.930309,1.002791,0.5,0.849837,-0.026734,1.026734,0.683333,0.183417,0.56965,0.797017,2.4,0.699206,1.966628,2.833372,2.4,0.699206,1.966628,2.833372,48.0,0.0,48.0,48.0,0.8,0.421637,0.538667,1.061333,0.963636,0.087826,0.909201,1.018072,0.7,0.948683,0.112,1.288,2.232042,0.514647,1.91306,2.551024,0.298414,0.273905,0.128646,0.468182,0.873168,0.168654,0.768635,0.977701,,,,,,,,,0.965151,0.05978,0.9281,1.002203,830.0,1.414214,829.123461,830.876539,99.5,14.493293,90.516964,108.483036,929.5,14.393285,920.578949,938.421051,0.000184,9e-06,0.000179,0.00019,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0218,2.07912,1.733148,4.310452,3.6,0.516398,3.279933,3.920067,2.7,1.159502,1.981333,3.418667,,,,,,,,
probe,gpt-4o-mini-2024-07-18,2,10,10,0,0.859993,0.15487,0.764004,0.955982,0.861616,0.223801,0.722903,1.000329,0.927948,0.070362,0.884337,0.971559,1.6,1.646545,0.579461,2.620539,0.75,0.225668,0.61013,0.88987,2.1,0.875595,1.557301,2.642699,2.1,0.875595,1.557301,2.642699,48.0,0.0,48.0,48.0,0.4,0.516398,0.079933,0.720067,0.938928,0.060072,0.901696,0.976161,-0.2,1.032796,-0.840133,0.440133,2.305566,1.006255,1.681883,2.929249,0.06448,0.097711,0.003918,0.125042,0.98421,0.026896,0.96754,1.00088,,,,,,,,,0.931309,0.065451,0.890743,0.971876,1129.4,1.349897,1128.563325,1130.236675,106.7,18.897678,94.987098,118.412902,1236.1,19.151153,1224.229992,1247.970008,0.000233,1.1e-05,0.000226,0.00024,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7788,0.610867,2.400181,3.157419,3.6,0.699206,3.166628,4.033372,2.0,1.247219,1.226966,2.773034,,,,,,,,
probe,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.899883,0.17482,0.791529,1.008238,0.95,0.158114,0.852,1.048,0.949883,0.070412,0.906242,0.993525,0.9,1.449138,0.001815,1.798185,0.8,0.219427,0.663998,0.936002,2.1,0.737865,1.642667,2.557333,2.1,0.737865,1.642667,2.557333,48.0,0.0,48.0,48.0,0.7,0.483046,0.400605,0.999395,0.948485,0.105988,0.882793,1.014177,0.6,1.264911,-0.184,1.384,2.275959,0.353928,2.056592,2.495326,0.26801,0.368562,0.039573,0.496447,0.907961,0.154402,0.812261,1.003661,,,,,,,,,0.965151,0.05978,0.9281,1.002203,1243.6,4.765618,1240.64624,1246.55376,266.4,314.186144,71.66541,461.13459,1510.0,317.313725,1313.326916,1706.673084,0.000782,0.000536,0.00045,0.001114,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.7484,28.010648,-3.612779,31.109579,1.2,1.398412,0.333255,2.066745,2.5,1.581139,1.52,3.48,,,,,,,,
probe,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.926548,0.1065,0.860538,0.992557,0.913131,0.13637,0.828608,0.997654,0.939881,0.07362,0.894251,0.985511,1.0,1.333333,0.173591,1.826409,0.666667,0.19245,0.547385,0.785948,2.4,0.516398,2.079933,2.720067,2.4,0.516398,2.079933,2.720067,48.0,0.0,48.0,48.0,0.5,0.527046,0.173333,0.826667,0.945595,0.063009,0.906542,0.984649,0.0,1.054093,-0.653333,0.653333,2.562855,0.449288,2.284384,2.841326,0.052607,0.111626,-0.016579,0.121793,0.987059,0.027458,0.970041,1.004077,,,,,,,,,0.931309,0.065451,0.890743,0.971876,1647.9,5.915141,1644.233758,1651.566242,181.1,94.968357,122.238002,239.961998,1829.0,96.647124,1769.097492,1888.902508,0.000819,0.000162,0.000719,0.00092,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.3649,2.135497,3.041305,5.688495,0.6,1.349897,-0.236675,1.436675,1.8,1.932184,0.60242,2.99758,,,,,,,,
probe_llm_graphs,gpt-4o-mini-2024-07-18,1,10,10,0,0.656061,0.201014,0.531471,0.78065,1.0,0.0,1.0,1.0,0.974242,0.057162,0.938813,1.009672,2.2,1.398412,1.333255,3.066745,1.0,0.0,1.0,1.0,0.6,0.699206,0.166628,1.033372,0.6,0.699206,0.166628,1.033372,7.2,4.802777,4.223208,10.176792,0.1,0.316228,-0.096,0.296,0.695454,0.200047,0.571464,0.819445,-0.8,0.632456,-1.192,-0.408,0.365357,0.478849,0.068564,0.66215,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,12.0,12.0,7.2,4.802777,4.223208,10.176792,0.965151,0.05978,0.9281,1.002203,803.1,1.791957,801.989333,804.210667,338.6,17.727568,327.61234,349.58766,1141.7,18.221172,1130.406401,1152.993599,0.000324,1.1e-05,0.000317,0.00033,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.9458,0.346448,3.731069,4.160531,,,,,,,,,,,,,,,,
probe_llm_graphs,gpt-4o-mini-2024-07-18,2,10,10,0,0.648571,0.110139,0.580307,0.716836,0.818434,0.177992,0.708114,0.928755,0.90631,0.088208,0.851638,0.960981,3.4,1.173788,2.672479,4.127521,1.0,0.0,1.0,1.0,0.2,0.421637,-0.061333,0.461333,0.2,0.421637,-0.061333,0.461333,6.5,4.352522,3.802279,9.197721,0.0,0.0,0.0,0.0,0.661072,0.097806,0.600451,0.721692,-1.0,0.0,-1.0,-1.0,0.077697,0.217817,-0.057307,0.212701,7.1e-05,0.000221,-6.6e-05,0.000208,0.999994,1.9e-05,0.999982,1.000006,12.0,0.0,12.0,12.0,6.5,4.352522,3.802279,9.197721,0.931309,0.065451,0.890743,0.971876,1056.0,4.714045,1053.078205,1058.921795,404.5,38.759228,380.476781,428.523219,1460.5,41.743263,1434.627258,1486.372742,0.000401,2.4e-05,0.000386,0.000416,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5331,0.501277,4.222405,4.843795,,,,,,,,,,,,,,,,
probe_llm_graphs,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.730396,0.293596,0.548424,0.912369,1.0,0.0,1.0,1.0,0.929883,0.082039,0.879035,0.980732,2.2,2.485514,0.659463,3.740537,0.816667,0.241523,0.666969,0.966364,1.6,0.843274,1.077333,2.122667,1.6,0.843274,1.077333,2.122667,7.8,3.425395,5.676918,9.923082,0.4,0.516398,0.079933,0.720067,0.74697,0.277369,0.575055,0.918885,-0.2,1.032796,-0.840133,0.440133,0.897661,0.569112,0.544922,1.2504,0.074571,0.155073,-0.021544,0.170686,0.979317,0.043245,0.952514,1.00612,12.0,0.0,12.0,12.0,7.8,3.425395,5.676918,9.923082,0.965151,0.05978,0.9281,1.002203,1192.7,4.321779,1190.021333,1195.378667,683.6,152.650072,588.986505,778.213495,1876.3,151.304733,1782.520355,1970.079645,0.001471,0.000281,0.001296,0.001645,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.5226,9.194763,6.823627,18.221573,,,,,,,,,,,,,,,,
probe_llm_graphs,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.596509,0.159259,0.497799,0.695218,0.808333,0.210513,0.677856,0.938811,0.895896,0.094796,0.837141,0.954651,4.2,2.097618,2.899883,5.500117,0.883333,0.19325,0.763556,1.003111,1.0,1.247219,0.226966,1.773034,1.0,1.247219,0.226966,1.773034,5.7,4.164666,3.118713,8.281287,0.0,0.0,0.0,0.0,0.674167,0.15134,0.580365,0.767968,-1.0,0.0,-1.0,-1.0,0.282281,0.33758,0.073047,0.491515,0.066781,0.146525,-0.024036,0.157598,0.978977,0.049292,0.948426,1.009528,12.0,0.0,12.0,12.0,5.7,4.164666,3.118713,8.281287,0.931309,0.065451,0.890743,0.971876,1550.7,6.912951,1546.415309,1554.984691,864.8,158.921924,766.299171,963.300829,2415.5,158.705352,2317.133403,2513.866597,0.001961,0.00027,0.001793,0.002128,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.8734,12.628754,7.046017,22.700783,,,,,,,,,,,,,,,,
probe_mec_only,none,1,10,10,0,0.913636,0.169331,0.808684,1.018589,1.0,0.0,1.0,1.0,0.965152,0.05978,0.9281,1.002203,0.7,1.337494,-0.128987,1.528987,0.9,0.210819,0.769333,1.030667,1.6,0.516398,1.279933,1.920067,1.6,0.516398,1.279933,1.920067,5.1,2.726414,3.410151,6.789849,0.7,0.483046,0.400605,0.999395,0.913636,0.169331,0.808684,1.018589,0.4,0.966092,-0.19879,0.99879,1.523794,0.472523,1.230921,1.816667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.965151,0.05978,0.9281,1.002203,,,,,,,,,,,,,,,,,,,,,,,,,0.0672,0.039228,0.042886,0.091514,,,,,,,,,,,,,,,,
probe_mec_only,none,2,10,10,0,0.787738,0.156691,0.69062,0.884856,0.832323,0.177477,0.722322,0.942324,0.93131,0.065451,0.890743,0.971877,2.1,1.449138,1.201815,2.998185,0.95,0.158114,0.852,1.048,1.1,0.737865,0.642667,1.557333,1.1,0.737865,0.642667,1.557333,5.3,3.945462,2.854578,7.745422,0.2,0.421637,-0.061333,0.461333,0.787738,0.156691,0.69062,0.884856,-0.6,0.843274,-1.122667,-0.077333,1.344619,0.914663,0.777705,1.911533,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.931309,0.065451,0.890743,0.971876,,,,,,,,,,,,,,,,,,,,,,,,,0.1261,0.110154,0.057826,0.194374,,,,,,,,,,,,,,,,
