arm,model_tag,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00255,0.001638,0.001832,0.003268,,,,,,,,,,,,,,,,
pc_greedy,none,20,20,0,0.854021,0.14896,0.788736,0.919305,0.920328,0.1431,0.857612,0.983045,0.948231,0.06343,0.920431,0.97603,1.4,1.391705,0.790059,2.009941,0.775,0.237402,0.670954,0.879046,1.7,0.864505,1.321114,2.078886,1.7,0.864505,1.321114,2.078886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94823,0.06343,0.920431,0.97603,,,,,,,,,,,,,,,,,,,,,,,,,0.43965,1.124232,-0.053066,0.932366,,,,,,,,,,,,,,,,
pc_greedy_meek,none,20,20,0,0.850687,0.153412,0.783452,0.917923,0.916162,0.149395,0.850686,0.981637,0.948231,0.06343,0.920431,0.97603,1.4,1.429022,0.773703,2.026297,0.925,0.157419,0.856008,0.993992,1.4,0.88258,1.013192,1.786808,1.4,0.88258,1.013192,1.786808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94823,0.06343,0.920431,0.97603,,,,,,,,,,,,,,,,,,,,,,,,,0.44785,1.133685,-0.04901,0.94471,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,20,20,0,0.904181,0.133047,0.84587,0.962491,0.930808,0.169602,0.856477,1.005139,0.947249,0.066006,0.918321,0.976177,1.05,1.394538,0.438817,1.661183,0.716667,0.203047,0.627677,0.805656,2.25,0.786398,1.905346,2.594654,2.25,0.786398,1.905346,2.594654,48.0,0.0,48.0,48.0,0.6,0.502625,0.379715,0.820285,0.951282,0.074322,0.918709,0.983855,0.25,1.069924,-0.218915,0.718915,2.268804,0.778789,1.927485,2.610123,0.181447,0.23337,0.079168,0.283726,0.928689,0.130618,0.871443,0.985935,,,,,,,,,0.94823,0.06343,0.920431,0.97603,979.7,153.594853,912.384088,1047.015912,103.1,16.801942,95.736224,110.463776,1082.8,158.144371,1013.490173,1152.109827,0.000209,2.7e-05,0.000197,0.000221,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.9003,1.496634,2.244371,3.556229,3.6,0.598243,3.337808,3.862192,2.35,1.225819,1.812761,2.887239,,,,,,,,
probe,qwen3-coder-30b-a3b-instruct,20,20,0,0.913216,0.141551,0.851178,0.975253,0.931566,0.144944,0.868041,0.99509,0.944882,0.0703,0.914072,0.975693,0.95,1.356272,0.355588,1.544412,0.733333,0.212201,0.640332,0.826334,2.25,0.638666,1.970092,2.529908,2.25,0.638666,1.970092,2.529908,48.0,0.0,48.0,48.0,0.6,0.502625,0.379715,0.820285,0.94704,0.084876,0.909841,0.984239,0.3,1.174286,-0.214653,0.814653,2.419407,0.420255,2.235222,2.603592,0.160308,0.287153,0.034458,0.286159,0.94751,0.115309,0.896973,0.998047,,,,,,,,,0.94823,0.06343,0.920431,0.97603,1445.75,207.467404,1354.823401,1536.676599,223.75,230.099263,122.904551,324.595449,1669.5,280.887972,1546.395419,1792.604581,0.000801,0.000386,0.000632,0.00097,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.05665,19.924411,0.324392,17.788908,0.9,1.372665,0.298403,1.501597,2.15,1.755443,1.380643,2.919357,,,,,,,,
probe_llm_graphs,gpt-4o-mini-2024-07-18,20,20,0,0.652316,0.1578,0.583157,0.721475,0.909217,0.15389,0.841772,0.976662,0.940276,0.080298,0.905084,0.975468,2.8,1.399248,2.186753,3.413247,1.0,0.0,1.0,1.0,0.4,0.598243,0.137808,0.662192,0.4,0.598243,0.137808,0.662192,6.85,4.475371,4.888582,8.811418,0.05,0.223607,-0.048,0.148,0.678263,0.154268,0.610652,0.745874,-0.9,0.447214,-1.096,-0.704,0.221527,0.390977,0.050174,0.39288,3.6e-05,0.000156,-3.3e-05,0.000104,0.999997,1.3e-05,0.999991,1.000003,12.0,0.0,12.0,12.0,6.85,4.475371,4.888582,8.811418,0.94823,0.06343,0.920431,0.97603,929.55,129.781385,872.6708,986.4292,371.55,44.758386,351.933772,391.166228,1301.1,166.518183,1228.120189,1374.079811,0.000362,4.4e-05,0.000343,0.000381,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.23945,0.516382,4.013136,4.465764,,,,,,,,,,,,,,,,
probe_llm_graphs,qwen3-coder-30b-a3b-instruct,20,20,0,0.663452,0.239922,0.558302,0.768603,0.904167,0.175097,0.827427,0.980907,0.91289,0.088027,0.87431,0.951469,3.2,2.462348,2.120828,4.279172,0.85,0.215618,0.755501,0.944499,1.3,1.080935,0.826259,1.773741,1.3,1.080935,0.826259,1.773741,6.75,3.864481,5.056317,8.443683,0.2,0.410391,0.020138,0.379862,0.710568,0.220649,0.613864,0.807272,-0.6,0.820783,-0.959724,-0.240276,0.589971,0.554128,0.347114,0.832828,0.070676,0.14689,0.006299,0.135053,0.979147,0.04513,0.959368,0.998926,12.0,0.0,12.0,12.0,6.75,3.864481,5.056317,8.443683,0.94823,0.06343,0.920431,0.97603,1371.7,183.735823,1291.174225,1452.225775,774.2,177.880977,696.240224,852.159776,2145.9,315.094622,2007.803693,2283.996307,0.001716,0.000368,0.001555,0.001877,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.698,10.818826,8.95644,18.43956,,,,,,,,,,,,,,,,
probe_mec_only,none,20,20,0,0.850687,0.171415,0.775561,0.925813,0.916162,0.149395,0.850686,0.981637,0.948231,0.06343,0.920431,0.97603,1.4,1.535544,0.727018,2.072982,0.925,0.183174,0.844721,1.005279,1.35,0.67082,1.056,1.644,1.35,0.67082,1.056,1.644,5.2,3.302312,3.752698,6.647302,0.45,0.510418,0.2263,0.6737,0.850687,0.171415,0.775561,0.925813,-0.1,1.020836,-0.547401,0.347401,1.434206,0.714493,1.121066,1.747347,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.94823,0.06343,0.920431,0.97603,,,,,,,,,,,,,,,,,,,,,,,,,0.09665,0.085962,0.058975,0.134325,,,,,,,,,,,,,,,,
probe_oracle_edits,none,20,20,0,0.996154,0.017201,0.988615,1.003692,1.0,0.0,1.0,1.0,0.996154,0.017201,0.988615,1.003692,0.05,0.223607,-0.048,0.148,0.825,0.226045,0.725931,0.924069,2.0,0.561951,1.753714,2.246286,2.0,0.561951,1.753714,2.246286,48.0,0.0,48.0,48.0,0.95,0.223607,0.852,1.048,0.996154,0.017201,0.988615,1.003692,0.9,0.447214,0.704,1.096,1.97676,0.482424,1.765328,2.188192,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.94823,0.06343,0.920431,0.97603,,,,,,,,,,,,,,,,,,,,,,,,,2.973,1.274364,2.414485,3.531515,0.1,0.307794,-0.034896,0.234896,0.6,0.753937,0.269573,0.930427,0.1,0.307794,-0.034896,0.234896,0.6,0.753937,0.269573,0.930427
probe_oracle_edits_noreserve,none,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.825,0.226045,0.725931,0.924069,2.0,0.561951,1.753714,2.246286,2.0,0.561951,1.753714,2.246286,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.994665,0.521273,1.766208,2.223123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.94823,0.06343,0.920431,0.97603,,,,,,,,,,,,,,,,,,,,,,,,,2.96605,1.243829,2.420918,3.511182,0.1,0.307794,-0.034896,0.234896,0.6,0.753937,0.269573,0.930427,0.1,0.307794,-0.034896,0.234896,0.6,0.753937,0.269573,0.930427
