run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
20260816T142521Z,probe_mec_only,none,1,123393401,1,1,3.6732,4,1.38629,0.69315,0.69315,0.5,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09748, ""eig_by_target"": {""0"": 0.47078, ""1"": 1.09748, ""3"": 1.09748, ""4"": 0.47078}}"
20260816T142521Z,probe_mec_only,none,1,123393401,2,0,3.4909,4,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""3"": 0.69315}}"
20260816T142521Z,probe_skel_only,none,1,123393401,1,1,3.6732,48,1.38629,0.69315,0.69315,0.5,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09748, ""eig_by_target"": {""0"": 0.47078, ""1"": 1.09748, ""3"": 1.09748, ""4"": 0.47078}}"
20260816T142521Z,probe_skel_only,none,1,123393401,2,0,3.4909,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""3"": 0.69315}}"
20260816T142521Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,123393401,1,3,2.9082,48,1.64865,0.34699,1.30166,0.88977,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.1751, ""eig_by_target"": {""0"": 0.38521, ""1"": 1.06976, ""3"": 1.1751, ""4"": 0.37824}}"
20260816T142521Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,123393401,2,4,4.199,48,0.34699,0.20697,0.14002,0.9471,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07428, ""eig_by_target"": {""0"": 0.04432, ""1"": 0.04553, ""2"": 0.0, ""3"": 0.05814, ""4"": 0.07428, ""5"": -1e-05}}"
20260816T142521Z,probe,gpt-4o-mini-2024-07-18,1,123393401,1,3,2.9082,48,1.64865,0.34699,1.30166,0.88977,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.1751, ""eig_by_target"": {""0"": 0.38521, ""1"": 1.06976, ""3"": 1.1751, ""4"": 0.37824}}"
20260816T142521Z,probe,gpt-4o-mini-2024-07-18,1,123393401,2,4,4.199,48,0.34699,0.20697,0.14002,0.9471,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07428, ""eig_by_target"": {""0"": 0.04432, ""1"": 0.04553, ""2"": 0.0, ""3"": 0.05814, ""4"": 0.07428, ""5"": -1e-05}}"
20260816T142521Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,123393401,1,1,3.6732,48,2.02764,1.52485,0.50279,0.3478,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.17158, ""eig_by_target"": {""0"": 0.51874, ""1"": 1.17158, ""3"": 1.14696, ""4"": 0.68193}}"
20260816T142521Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,123393401,2,0,3.4909,48,1.52485,1.01627,0.50858,0.53376,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.75569, ""eig_by_target"": {""0"": 0.75569, ""1"": 0.15743, ""3"": 0.66227}}"
20260816T142521Z,probe,qwen3-coder-30b-a3b-instruct,1,123393401,1,1,3.6732,48,2.02764,1.52485,0.50279,0.3478,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.17158, ""eig_by_target"": {""0"": 0.51874, ""1"": 1.17158, ""3"": 1.14696, ""4"": 0.68193}}"
20260816T142521Z,probe,qwen3-coder-30b-a3b-instruct,1,123393401,2,0,3.4909,48,1.52485,1.01627,0.50858,0.53376,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.75569, ""eig_by_target"": {""0"": 0.75569, ""1"": 0.15743, ""3"": 0.66227}}"
20260816T142521Z,probe_skel_only,none,1,295485567,1,2,6.0758,32,1.79176,0.0,1.79176,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.9678, ""eig_by_target"": {""0"": 0.58468, ""1"": 0.75204, ""2"": 0.9678, ""3"": 0.81849, ""4"": 0.58468, ""5"": 0.31644}}"
20260816T142521Z,probe_mec_only,none,1,295485567,1,1,9.9298,6,1.79176,1.38629,0.40547,0.25,0.54545,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.32966, ""eig_by_target"": {""0"": 0.45056, ""1"": 1.32966, ""2"": 0.9678, ""3"": 1.21848, ""4"": 0.31644, ""5"": 0.45056}}"
20260816T142521Z,probe_mec_only,none,1,295485567,2,2,6.0758,6,1.38629,-0.0,1.38629,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38629, ""eig_by_target"": {""2"": 1.38629, ""3"": 0.65389, ""4"": 0.56234, ""5"": 0.56234}}"
20260816T142521Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,295485567,1,2,6.0758,48,1.38629,0.0,1.38629,1.0,0.42857,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38629, ""eig_by_target"": {""0"": 0.74544, ""2"": 1.38629, ""4"": 0.47078, ""5"": 0.65389}}"
