run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
20260820T065014Z,pc_greedy_meek,none,1,123393401,1,1,3.6193,,,,,,0.83333,,3,0,
20260820T065014Z,probe_skel_only,none,1,123393401,1,1,3.6193,48,1.38704,0.69315,0.69389,0.5,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09823, ""eig_by_target"": {""0"": 0.47153, ""1"": 1.09823, ""3"": 1.09823, ""4"": 0.47147}}"
20260820T065014Z,probe_skel_only,none,1,123393401,2,0,3.3214,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""3"": 0.69315}}"
20260820T065014Z,probe_random_edits,none,1,123393401,1,1,3.6193,48,2.64301,1.54354,1.09947,0.38468,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.76258, ""eig_by_target"": {""0"": 0.60922, ""1"": 1.76258, ""3"": 1.24481, ""4"": 1.37955}}"
20260820T065014Z,probe_random_edits,none,1,123393401,2,0,3.3214,48,1.54354,1.28015,0.26339,0.46229,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.78207, ""eig_by_target"": {""0"": 0.78207, ""1"": 0.10333, ""3"": 0.7603, ""4"": 0.08746}}"
20260820T065014Z,probe,qwen3-coder-30b-a3b-instruct,1,123393401,1,1,3.6193,48,2.64301,1.54354,1.09947,0.38468,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.65632, ""eig_by_target"": {""0"": 0.61484, ""1"": 1.65632, ""3"": 1.37382, ""4"": 1.30335}}"
20260820T065014Z,probe,qwen3-coder-30b-a3b-instruct,1,123393401,2,0,3.3214,48,1.54354,1.28015,0.26339,0.46229,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.78592, ""eig_by_target"": {""0"": 0.78592, ""1"": 0.06358, ""3"": 0.69985, ""4"": 0.11128}}"
20260820T065014Z,probe_mec_only,none,1,123393401,1,1,3.6193,4,1.38629,0.69315,0.69315,0.5,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09748, ""eig_by_target"": {""0"": 0.47078, ""1"": 1.09748, ""3"": 1.09748, ""4"": 0.47078}}"
20260820T065014Z,probe_mec_only,none,1,123393401,2,0,3.3214,4,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""3"": 0.69315}}"
20260820T065014Z,probe,claude-haiku-4.5,1,123393401,1,3,2.6821,48,2.3564,1.04527,1.31113,0.63518,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.16518, ""eig_by_target"": {""0"": 0.64418, ""1"": 0.99495, ""2"": -0.04213, ""3"": 1.16518, ""4"": 0.5592, ""5"": 0.04222}}"
20260820T065014Z,probe,claude-haiku-4.5,1,123393401,2,0,3.3214,48,1.04527,0.70727,0.338,0.81549,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.2255, ""eig_by_target"": {""0"": 0.2255, ""4"": 0.08786, ""5"": -2e-05}}"
20260820T065014Z,probe,gpt-5.4-mini,1,123393401,1,1,3.6193,48,2.22664,1.26515,0.96148,0.42669,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.06453, ""eig_by_target"": {""0"": 0.77085, ""1"": 1.06453, ""3"": 1.03925, ""4"": 0.35048, ""5"": 0.29305}}"
20260820T065014Z,probe,gpt-5.4-mini,1,123393401,2,0,3.3214,48,1.26515,0.31324,0.95192,0.93796,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.72864, ""eig_by_target"": {""0"": 0.72864, ""3"": 0.71259, ""4"": 0.01357, ""5"": 0.12755}}"
20260820T065014Z,probe,gpt-4o-mini-2024-07-18,1,123393401,1,1,3.6193,48,2.7754,1.65922,1.11619,0.3762,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.5834, ""eig_by_target"": {""0"": 0.77173, ""1"": 1.5834, ""3"": 1.53235, ""4"": 1.04553, ""5"": 0.27074}}"
20260820T065014Z,probe,gpt-4o-mini-2024-07-18,1,123393401,2,3,2.6821,48,1.65922,1.22972,0.4295,0.46668,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.88127, ""eig_by_target"": {""0"": 0.7838, ""1"": 0.15784, ""3"": 0.88127, ""4"": 0.09256, ""5"": 0.21569}}"
