arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.95676,0.077794,0.922665,0.990855,0.982857,0.053573,0.959378,1.006336,0.965851,0.057557,0.940625,0.991076,0.45,0.759155,0.117286,0.782714,0.716667,0.203047,0.627677,0.805656,2.35,0.587143,2.092673,2.607327,2.35,0.587143,2.092673,2.607327,48.0,0.0,48.0,48.0,0.75,0.444262,0.555294,0.944706,0.968182,0.067742,0.938493,0.997871,0.55,0.944513,0.136049,0.963951,2.186643,0.710869,1.875091,2.498194,0.168323,0.245554,0.060704,0.275941,0.938145,0.120159,0.885483,0.990806,,,,,,,,,0.960606,0.058867,0.934807,0.986405,829.95,1.637553,829.232311,830.667689,103.15,15.718829,96.26092,110.03908,933.1,15.913913,926.12542,940.07458,0.000186,9e-06,0.000182,0.000191,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.07225,1.535492,3.399291,4.745209,3.65,0.48936,3.435528,3.864472,2.7,1.341641,2.112,3.288,0.1,0.307794,-0.034896,0.234896,0.15,0.366348,-0.010559,0.310559
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.957083,0.078327,0.922755,0.991411,0.93101,0.15597,0.862653,0.999367,0.96375,0.054295,0.939954,0.987546,0.6,0.994723,0.164043,1.035957,0.666667,0.162221,0.59557,0.737763,2.55,0.510418,2.3263,2.7737,2.55,0.510418,2.3263,2.7737,48.0,0.0,48.0,48.0,0.6,0.502625,0.379715,0.820285,0.957083,0.078327,0.922755,0.991411,0.2,1.005249,-0.24057,0.64057,2.356954,0.557443,2.112644,2.601264,0.252413,0.312504,0.115451,0.389374,0.910358,0.135373,0.851027,0.969688,,,,,,,,,0.953666,0.057685,0.928384,0.978947,1128.6,2.643761,1127.441321,1129.758679,98.2,19.766,89.537169,106.862831,1226.8,19.962069,1218.051237,1235.548763,0.000228,1.2e-05,0.000223,0.000233,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0297,1.112434,3.542154,4.517246,4.0,0.0,4.0,4.0,2.55,1.145931,2.047774,3.052226,0.05,0.223607,-0.048,0.148,0.3,0.571241,0.049643,0.550357
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.925699,0.132171,0.867773,0.983626,0.937857,0.170629,0.863076,1.012639,0.961305,0.058303,0.935753,0.986858,0.65,1.03999,0.194204,1.105796,0.641667,0.145849,0.577746,0.705588,2.55,0.510418,2.3263,2.7737,2.55,0.510418,2.3263,2.7737,48.0,0.0,48.0,48.0,0.7,0.470162,0.493942,0.906058,0.959848,0.073618,0.927584,0.992113,0.45,0.998683,0.012308,0.887692,2.354368,0.693207,2.050557,2.658179,0.247796,0.311171,0.111419,0.384172,0.917437,0.135393,0.858098,0.976776,,,,,,,,,0.960606,0.058867,0.934807,0.986405,1261.45,4.14824,1259.631954,1263.268046,269.35,43.946469,250.089611,288.610389,1530.8,44.263089,1511.400846,1550.199154,0.000763,6.4e-05,0.000735,0.000791,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5155,1.33117,3.932089,5.098911,2.85,1.182103,2.33192,3.36808,3.5,0.82717,3.137477,3.862523,0.1,0.307794,-0.034896,0.234896,0.2,0.410391,0.020138,0.379862
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.954142,0.077732,0.920074,0.98821,0.93101,0.15597,0.862653,0.999367,0.960809,0.053819,0.937222,0.984396,0.65,0.988087,0.216952,1.083048,0.65,0.14204,0.587748,0.712252,2.6,0.502625,2.379715,2.820285,2.6,0.502625,2.379715,2.820285,48.0,0.0,48.0,48.0,0.55,0.510418,0.3263,0.7737,0.954142,0.077732,0.920074,0.98821,0.1,1.020836,-0.347401,0.547401,2.354532,0.468982,2.148991,2.560073,0.370331,0.431355,0.181282,0.559381,0.879406,0.17223,0.803923,0.954889,,,,,,,,,0.953666,0.057685,0.928384,0.978947,1665.65,5.091531,1663.418538,1667.881462,302.7,96.002796,260.62492,344.77508,1968.35,97.082317,1925.801799,2010.898201,0.00093,0.000141,0.000868,0.000992,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.55385,2.166166,4.604486,6.503214,2.8,1.43637,2.170483,3.429517,3.15,1.182103,2.63192,3.66808,0.1,0.307794,-0.034896,0.234896,0.1,0.307794,-0.034896,0.234896
probe_noreserve,gpt-4o-mini-2024-07-18,1,20,20,0,0.900524,0.079766,0.865566,0.935483,0.982857,0.053573,0.959378,1.006336,0.908217,0.054115,0.8845,0.931934,1.2,0.833509,0.834699,1.565301,0.766667,0.205196,0.676736,0.856598,2.2,0.767772,1.863509,2.536491,2.2,0.767772,1.863509,2.536491,48.0,0.0,48.0,48.0,0.1,0.307794,-0.034896,0.234896,0.906119,0.060252,0.879712,0.932525,-0.8,0.615587,-1.069793,-0.530207,2.213323,0.639296,1.933139,2.493507,0.200732,0.415548,0.018611,0.382854,0.903045,0.200581,0.815137,0.990954,,,,,,,,,0.960606,0.058867,0.934807,0.986405,829.95,1.637553,829.232311,830.667689,103.15,15.718829,96.26092,110.03908,933.1,15.913913,926.12542,940.07458,0.000186,9e-06,0.000182,0.000191,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.2171,1.743083,2.45316,3.98104,3.65,0.48936,3.435528,3.864472,2.7,1.341641,2.112,3.288,0.1,0.307794,-0.034896,0.234896,0.15,0.366348,-0.010559,0.310559
probe_noreserve,gpt-4o-mini-2024-07-18,2,20,20,0,0.908039,0.079732,0.873095,0.942983,0.925455,0.155361,0.857364,0.993545,0.914289,0.058432,0.88868,0.939898,1.45,1.099043,0.968323,1.931677,0.666667,0.162221,0.59557,0.737763,2.55,0.510418,2.3263,2.7737,2.55,0.510418,2.3263,2.7737,48.0,0.0,48.0,48.0,0.1,0.307794,-0.034896,0.234896,0.908039,0.079732,0.873095,0.942983,-0.8,0.615587,-1.069793,-0.530207,2.432797,0.662461,2.142461,2.723133,0.203034,0.291689,0.075195,0.330872,0.884503,0.187378,0.802381,0.966625,,,,,,,,,0.953666,0.057685,0.928384,0.978947,1128.6,2.643761,1127.441321,1129.758679,98.2,19.766,89.537169,106.862831,1226.8,19.962069,1218.051237,1235.548763,0.000228,1.2e-05,0.000223,0.000233,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.32265,0.986315,2.890378,3.754922,4.0,0.0,4.0,4.0,2.55,1.145931,2.047774,3.052226,0.05,0.223607,-0.048,0.148,0.3,0.571241,0.049643,0.550357
probe_noreserve,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.846062,0.123242,0.792049,0.900075,0.92119,0.180248,0.842193,1.000188,0.886447,0.054803,0.862428,0.910466,1.7,1.031095,1.248102,2.151898,0.65,0.14204,0.587748,0.712252,2.55,0.604805,2.284932,2.815068,2.55,0.604805,2.284932,2.815068,48.0,0.0,48.0,48.0,0.05,0.223607,-0.048,0.148,0.891492,0.064965,0.86302,0.919964,-0.8,0.894427,-1.192,-0.408,2.453571,0.825595,2.091738,2.815404,0.386881,0.49354,0.170577,0.603185,0.832296,0.231228,0.730955,0.933636,,,,,,,,,0.960606,0.058867,0.934807,0.986405,1261.45,4.14824,1259.631954,1263.268046,269.35,43.946469,250.089611,288.610389,1530.8,44.263089,1511.400846,1550.199154,0.000763,6.4e-05,0.000735,0.000791,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.59285,1.498018,2.936315,4.249385,2.85,1.182103,2.33192,3.36808,3.5,0.82717,3.137477,3.862523,0.1,0.307794,-0.034896,0.234896,0.2,0.410391,0.020138,0.379862
probe_noreserve,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.908366,0.074921,0.87553,0.941202,0.93101,0.15597,0.862653,0.999367,0.914616,0.051633,0.891987,0.937245,1.45,0.998683,1.012308,1.887692,0.691667,0.173332,0.615701,0.767633,2.5,0.606977,2.233981,2.766019,2.5,0.606977,2.233981,2.766019,48.0,0.0,48.0,48.0,0.05,0.223607,-0.048,0.148,0.908366,0.074921,0.87553,0.941201,-0.9,0.447214,-1.096,-0.704,2.679575,0.675343,2.383593,2.975557,0.565756,0.442552,0.3718,0.759713,0.717349,0.222521,0.619825,0.814874,,,,,,,,,0.953666,0.057685,0.928384,0.978947,1665.65,5.091531,1663.418538,1667.881462,302.7,96.002796,260.62492,344.77508,1968.35,97.082317,1925.801799,2010.898201,0.00093,0.000141,0.000868,0.000992,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.4669,2.126248,3.535031,5.398769,2.8,1.43637,2.170483,3.429517,3.15,1.182103,2.63192,3.66808,0.1,0.307794,-0.034896,0.234896,0.1,0.307794,-0.034896,0.234896
probe_oracle_edits,none,1,20,20,0,0.982517,0.062486,0.955132,1.009903,1.0,0.0,1.0,1.0,0.991608,0.025928,0.980245,1.002972,0.15,0.48936,-0.064472,0.364472,0.933333,0.165787,0.860674,1.005993,1.8,0.523148,1.57072,2.02928,1.8,0.523148,1.57072,2.02928,48.0,0.0,48.0,48.0,0.95,0.223607,0.852,1.048,0.996154,0.017201,0.988615,1.003692,0.95,0.510418,0.7263,1.1737,1.837408,0.472897,1.630152,2.044664,0.034653,0.154975,-0.033267,0.102574,0.975317,0.110386,0.926938,1.023696,,,,,,,,,0.960606,0.058867,0.934807,0.986405,,,,,,,,,,,,,,,,,,,,,,,,,0.8478,0.503062,0.627324,1.068276,0.1,0.307794,-0.034896,0.234896,0.35,0.48936,0.135528,0.564472,0.1,0.307794,-0.034896,0.234896,0.35,0.48936,0.135528,0.564472
probe_oracle_edits,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.866667,0.213574,0.773064,0.96027,2.0,0.458831,1.798908,2.201092,2.0,0.458831,1.798908,2.201092,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.841885,0.410428,1.662007,2.021762,0.002844,0.011813,-0.002333,0.008021,0.99951,0.002083,0.998597,1.000424,,,,,,,,,0.953666,0.057685,0.928384,0.978947,,,,,,,,,,,,,,,,,,,,,,,,,0.9743,0.586073,0.717442,1.231158,0.15,0.366348,-0.010559,0.310559,0.55,0.686333,0.249201,0.850799,0.15,0.366348,-0.010559,0.310559,0.55,0.686333,0.249201,0.850799
