arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027,0.002452,0.001626,0.003774,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026,0.001603,0.001898,0.003302,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.896212,0.150898,0.830078,0.962346,0.929524,0.162755,0.858193,1.000854,0.965152,0.058185,0.939651,0.990652,0.8,1.196486,0.275617,1.324383,0.933333,0.165787,0.860674,1.005993,1.65,0.587143,1.392673,1.907327,1.65,0.587143,1.392673,1.907327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965151,0.058185,0.939651,0.990652,,,,,,,,,,,,,,,,,,,,,,,,,0.32575,1.361715,-0.271048,0.922548,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.946544,0.091999,0.906224,0.986865,0.942915,0.128033,0.886802,0.999028,0.971225,0.043485,0.952167,0.990284,0.65,1.03999,0.194204,1.105796,0.975,0.111803,0.926,1.024,1.7,0.571241,1.449643,1.950357,1.7,0.571241,1.449643,1.950357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971225,0.043485,0.952167,0.990284,,,,,,,,,,,,,,,,,,,,,,,,,0.0365,0.015906,0.029529,0.043471,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.903247,0.179303,0.824664,0.98183,0.892857,0.307007,0.758305,1.027409,0.951623,0.084196,0.914723,0.988524,0.9,1.68273,0.162511,1.637489,0.708333,0.186339,0.626667,0.79,2.35,0.74516,2.023419,2.676581,2.35,0.74516,2.023419,2.676581,47.2,3.577709,45.632,48.768,0.7,0.470162,0.493942,0.906058,0.965151,0.058185,0.939651,0.990652,0.4,0.940325,-0.012115,0.812115,1.966782,0.706954,1.656946,2.276618,0.27681,0.261301,0.16229,0.39133,0.911478,0.122916,0.857608,0.965348,,,,,,,,,0.965151,0.058185,0.939651,0.990652,830.8,1.823819,830.000676,831.599324,104.6,15.594871,97.765246,111.434754,935.4,15.859249,928.449378,942.350622,0.000187,9e-06,0.000183,0.000191,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.3757,1.35197,2.783173,3.968227,3.25,1.208522,2.720342,3.779658,2.7,1.41793,2.078565,3.321435,0.05,0.223607,-0.048,0.148,0.0,0.0,0.0,0.0
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.964583,0.073243,0.932483,0.996684,0.95746,0.105674,0.911147,1.003774,0.9775,0.042586,0.958836,0.996164,0.45,0.887041,0.061237,0.838763,0.633333,0.115975,0.582505,0.684162,2.65,0.48936,2.435528,2.864472,2.65,0.48936,2.435528,2.864472,48.0,0.0,48.0,48.0,0.75,0.444262,0.555294,0.944706,0.97375,0.053889,0.950132,0.997368,0.5,0.888523,0.110587,0.889413,2.241902,0.446897,2.046041,2.437764,0.179475,0.133947,0.12077,0.23818,0.960128,0.031354,0.946387,0.97387,,,,,,,,,0.971225,0.043485,0.952167,0.990284,1130.05,2.012461,1129.168,1130.932,93.0,18.747631,84.783488,101.216512,1223.05,20.035429,1214.269086,1231.830914,0.000225,1.1e-05,0.00022,0.00023,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.65225,0.284762,2.527448,2.777052,3.9,0.447214,3.704,4.096,2.0,1.123903,1.507428,2.492572,0.1,0.307794,-0.034896,0.234896,0.1,0.307794,-0.034896,0.234896
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.957576,0.088019,0.919,0.996152,0.96619,0.088454,0.927424,1.004957,0.965909,0.063502,0.938078,0.99374,0.45,0.887041,0.061237,0.838763,0.65,0.14204,0.587748,0.712252,2.55,0.604805,2.284932,2.815068,2.55,0.604805,2.284932,2.815068,48.0,0.0,48.0,48.0,0.75,0.444262,0.555294,0.944706,0.969697,0.057117,0.944665,0.994729,0.5,0.888523,0.110587,0.889413,2.154131,0.643918,1.871922,2.43634,0.31233,0.270677,0.1937,0.43096,0.903647,0.124788,0.848956,0.958337,,,,,,,,,0.965151,0.058185,0.939651,0.990652,1261.55,4.173538,1259.720866,1263.379134,257.3,59.154659,231.374328,283.225672,1518.85,59.593602,1492.731952,1544.968048,0.000745,8.7e-05,0.000707,0.000783,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5479,1.386212,2.940366,4.155434,2.85,1.308877,2.27636,3.42364,3.2,1.005249,2.75943,3.64057,0.05,0.223607,-0.048,0.148,0.05,0.223607,-0.048,0.148
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.971201,0.053728,0.947654,0.994748,0.978889,0.054182,0.955143,1.002635,0.977868,0.03705,0.96163,0.994106,0.4,0.680557,0.101733,0.698267,0.633333,0.115975,0.582505,0.684162,2.65,0.48936,2.435528,2.864472,2.65,0.48936,2.435528,2.864472,48.0,0.0,48.0,48.0,0.7,0.470162,0.493942,0.906058,0.971201,0.053728,0.947654,0.994748,0.4,0.940325,-0.012115,0.812115,2.253634,0.454888,2.054271,2.452998,0.24774,0.159894,0.177663,0.317816,0.939916,0.047952,0.9189,0.960931,,,,,,,,,0.971225,0.043485,0.952167,0.990284,1666.4,6.09918,1663.726916,1669.073084,303.8,91.156084,263.849085,343.750915,1970.2,92.373156,1929.715679,2010.684321,0.000932,0.000134,0.000873,0.00099,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.8583,0.904394,3.461932,4.254668,3.2,1.472556,2.554624,3.845376,3.55,0.759155,3.217286,3.882714,0.0,0.0,0.0,0.0,0.1,0.307794,-0.034896,0.234896
probe_llm_graphs,gpt-4o-mini-2024-07-18,1,20,20,0,0.731527,0.217853,0.636049,0.827005,0.903333,0.259982,0.789391,1.017275,0.965851,0.057557,0.940625,0.991076,1.8,1.542384,1.124021,2.475979,1.0,0.0,1.0,1.0,0.7,0.656947,0.41208,0.98792,0.7,0.656947,0.41208,0.98792,7.9,3.596782,6.323641,9.476359,0.2,0.410391,0.020138,0.379862,0.734557,0.212147,0.641579,0.827535,-0.6,0.820783,-0.959724,-0.240276,0.52651,0.491534,0.311086,0.741934,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,12.0,12.0,7.9,3.596782,6.323641,9.476359,0.965151,0.058185,0.939651,0.990652,803.85,2.852054,802.600032,805.099968,331.95,21.470849,322.539985,341.360015,1135.8,23.227932,1125.61991,1145.98009,0.00032,1.3e-05,0.000314,0.000326,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.14965,0.780993,4.807365,5.491935,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_llm_graphs,gpt-4o-mini-2024-07-18,2,20,20,0,0.755956,0.126289,0.700607,0.811305,0.942915,0.128033,0.886802,0.999028,0.962034,0.047432,0.941247,0.982822,2.25,1.292692,1.683453,2.816547,0.983333,0.074536,0.950667,1.016,0.35,0.74516,0.023419,0.676581,0.35,0.74516,0.023419,0.676581,6.0,3.973597,4.258494,7.741506,0.05,0.223607,-0.048,0.148,0.782318,0.115257,0.731804,0.832831,-0.9,0.447214,-1.096,-0.704,0.227857,0.415767,0.04564,0.410075,0.041107,0.183836,-0.039463,0.121677,0.991244,0.03916,0.974081,1.008406,12.0,0.0,12.0,12.0,6.0,3.973597,4.258494,7.741506,0.971225,0.043485,0.952167,0.990284,1059.4,3.26706,1057.968148,1060.831852,430.75,25.34992,419.639908,441.860092,1490.15,27.883734,1477.929415,1502.370585,0.000417,1.6e-05,0.000411,0.000424,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.2988,1.832125,6.495836,8.101764,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
