arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024,0.00094,0.001988,0.002812,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00265,0.000875,0.002266,0.003034,,,,,,,,,,,,,,,,
oracle,none,3,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00455,0.001572,0.003861,0.005239,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.864394,0.172227,0.788912,0.939876,0.94619,0.151068,0.879982,1.012399,0.960606,0.058867,0.934807,0.986405,1.0,1.256562,0.449288,1.550712,0.908333,0.190989,0.824629,0.992038,1.65,0.587143,1.392673,1.907327,1.65,0.587143,1.392673,1.907327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960606,0.058867,0.934807,0.986405,,,,,,,,,,,,,,,,,,,,,,,,,0.32415,1.341415,-0.263751,0.912051,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.923666,0.095102,0.881986,0.965346,0.90601,0.182197,0.826159,0.985861,0.953666,0.057685,0.928384,0.978947,0.95,1.145931,0.447774,1.452226,0.933333,0.165787,0.860674,1.005993,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953666,0.057685,0.928384,0.978947,,,,,,,,,,,,,,,,,,,,,,,,,0.03715,0.007125,0.034027,0.040273,,,,,,,,,,,,,,,,
pc_greedy_meek,none,3,20,20,0,0.892749,0.124803,0.838051,0.947446,0.861608,0.180565,0.782472,0.940744,0.952573,0.048137,0.931476,0.97367,1.5,1.572795,0.810692,2.189308,0.858333,0.204303,0.768794,0.947873,2.25,0.638666,1.970092,2.529908,2.25,0.638666,1.970092,2.529908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952573,0.048137,0.931476,0.97367,,,,,,,,,,,,,,,,,,,,,,,,,0.0671,0.017705,0.05934,0.07486,,,,,,,,,,,,,,,,
probe,claude-haiku-4.5,1,20,20,0,0.95979,0.085492,0.922322,0.997259,1.0,0.0,1.0,1.0,0.977972,0.03925,0.96077,0.995174,0.35,0.67082,0.056,0.644,0.625,0.119392,0.572674,0.677326,2.6,0.502625,2.379715,2.820285,2.6,0.502625,2.379715,2.820285,48.0,0.0,48.0,48.0,0.75,0.444262,0.555294,0.944706,0.968881,0.067169,0.939443,0.998319,0.5,0.888523,0.110587,0.889413,2.38644,0.407208,2.207974,2.564907,0.285569,0.279742,0.162966,0.408171,0.900718,0.129031,0.844168,0.957268,,,,,,,,,0.960606,0.058867,0.934807,0.986405,1526.35,1.694418,1525.607389,1527.092611,320.55,151.332842,254.225458,386.874542,1846.9,151.121039,1780.668284,1913.131716,0.003129,0.000756,0.002798,0.003461,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.62905,1.63249,3.91358,5.34452,1.2,0.695852,0.895029,1.504971,1.55,0.604805,1.284932,1.815068,0.1,0.307794,-0.034896,0.234896,0.15,0.366348,-0.010559,0.310559
probe,claude-haiku-4.5,2,20,20,0,0.943186,0.105719,0.896853,0.98952,0.912929,0.198389,0.825981,0.999877,0.961985,0.062685,0.934513,0.989458,0.75,1.332785,0.165881,1.334119,0.741667,0.205729,0.651502,0.831832,2.3,0.656947,2.01208,2.58792,2.3,0.656947,2.01208,2.58792,48.0,0.0,48.0,48.0,0.65,0.48936,0.435528,0.864472,0.960809,0.078558,0.926379,0.995238,0.3,0.978721,-0.128943,0.728943,2.369362,0.565176,2.121663,2.617061,0.330026,0.383293,0.16204,0.498012,0.894163,0.134508,0.835212,0.953113,,,,,,,,,0.953666,0.057685,0.928384,0.978947,1825.15,2.641272,1823.992412,1826.307588,292.6,66.001914,263.673386,321.526614,2117.75,65.344331,2089.111584,2146.388416,0.003288,0.000329,0.003144,0.003432,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.4342,0.958659,4.014049,4.854351,1.85,0.366348,1.689441,2.010559,2.1,0.91191,1.700338,2.499662,0.05,0.223607,-0.048,0.148,0.2,0.410391,0.020138,0.379862
probe,claude-haiku-4.5,3,20,20,0,0.925234,0.101919,0.880566,0.969902,0.928312,0.121708,0.874971,0.981653,0.956023,0.051133,0.933613,0.978434,1.15,1.424411,0.525724,1.774276,0.75,0.181369,0.670512,0.829488,2.6,0.820783,2.240276,2.959724,2.6,0.820783,2.240276,2.959724,48.0,0.0,48.0,48.0,0.5,0.512989,0.275173,0.724827,0.950205,0.057707,0.924913,0.975496,0.0,1.025978,-0.449655,0.449655,2.599912,0.540527,2.363016,2.836808,0.190749,0.294395,0.061724,0.319773,0.945331,0.090003,0.905885,0.984777,,,,,,,,,0.952573,0.048137,0.931476,0.97367,2206.15,2.084403,2205.23647,2207.06353,290.55,93.396988,249.616965,331.483035,2496.7,93.128152,2455.884788,2537.515212,0.003659,0.000467,0.003454,0.003863,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0468,0.958619,4.626666,5.466934,2.2,0.615587,1.930207,2.469793,2.1,0.91191,1.700338,2.499662,0.1,0.307794,-0.034896,0.234896,0.15,0.366348,-0.010559,0.310559
probe,gemini-3-flash-preview,1,20,20,0,0.95676,0.094742,0.915238,0.998282,1.0,0.0,1.0,1.0,0.974184,0.048752,0.952817,0.995551,0.4,0.820783,0.040276,0.759724,0.716667,0.203047,0.627677,0.805656,2.3,0.656947,2.01208,2.58792,2.3,0.656947,2.01208,2.58792,46.4,4.924696,44.241657,48.558343,0.8,0.410391,0.620138,0.979862,0.972727,0.066609,0.943535,1.00192,0.65,0.875094,0.266473,1.033527,2.424697,0.372085,2.261624,2.58777,0.26698,0.345082,0.115741,0.418218,0.894514,0.165599,0.821937,0.967091,,,,,,,,,0.960606,0.058867,0.934807,0.986405,940.8,24.658937,929.992745,951.607255,134.6,26.384605,123.036437,146.163563,1075.4,28.509278,1062.905258,1087.894742,0.000874,7.5e-05,0.000841,0.000907,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.8848,3.795358,3.221411,6.548189,0.3,0.571241,0.049643,0.550357,1.4,1.142481,0.899286,1.900714,0.1,0.307794,-0.034896,0.234896,0.15,0.366348,-0.010559,0.310559
