run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
20260820T064539Z,pc_greedy_meek,none,1,123393401,1,1,3.6193,,,,,,0.83333,,3,0,
20260820T064539Z,probe_mec_only,none,1,123393401,1,1,3.6193,4,1.38629,0.69315,0.69315,0.5,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09748, ""eig_by_target"": {""0"": 0.47078, ""1"": 1.09748, ""3"": 1.09748, ""4"": 0.47078}}"
20260820T064539Z,probe_mec_only,none,1,123393401,2,0,3.3214,4,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""3"": 0.69315}}"
20260820T064539Z,pc_greedy_meek,none,1,295485567,1,2,5.9279,,,,,,1.0,,4,0,
20260820T064539Z,probe_skel_only,none,1,295485567,1,2,5.9279,48,1.60944,0.0,1.60944,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.2051, ""eig_by_target"": {""1"": 0.68524, ""2"": 1.2051, ""3"": 1.15168, ""4"": 0.45419, ""5"": 0.56972}}"
20260820T064539Z,probe_skel_only,none,1,123393401,1,1,3.6193,48,1.38704,0.69315,0.69389,0.5,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09823, ""eig_by_target"": {""0"": 0.47153, ""1"": 1.09823, ""3"": 1.09823, ""4"": 0.47147}}"
20260820T064539Z,probe_skel_only,none,1,123393401,2,0,3.3214,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""3"": 0.69315}}"
20260820T064539Z,probe_oracle_edits,none,1,123393401,1,1,3.6193,48,1.38704,0.69315,0.69389,0.5,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09823, ""eig_by_target"": {""0"": 0.47153, ""1"": 1.09823, ""3"": 1.09823, ""4"": 0.47147}}"
20260820T064539Z,probe_oracle_edits,none,1,123393401,2,0,3.3214,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""3"": 0.69315}}"
20260820T064539Z,probe,qwen3-coder-30b-a3b-instruct,1,123393401,1,1,3.6193,48,2.64301,1.54354,1.09947,0.38468,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.65632, ""eig_by_target"": {""0"": 0.61484, ""1"": 1.65632, ""3"": 1.37382, ""4"": 1.30335}}"
20260820T064539Z,probe,qwen3-coder-30b-a3b-instruct,1,123393401,2,0,3.3214,48,1.54354,1.28015,0.26339,0.46229,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.78592, ""eig_by_target"": {""0"": 0.78592, ""1"": 0.06358, ""3"": 0.69985, ""4"": 0.11128}}"
20260820T064539Z,probe_random_edits,none,1,123393401,1,1,3.6193,48,2.64301,1.54354,1.09947,0.38468,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.76258, ""eig_by_target"": {""0"": 0.60922, ""1"": 1.76258, ""3"": 1.24481, ""4"": 1.37955}}"
20260820T064539Z,probe_random_edits,none,1,123393401,2,0,3.3214,48,1.54354,1.28015,0.26339,0.46229,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.78207, ""eig_by_target"": {""0"": 0.78207, ""1"": 0.10333, ""3"": 0.7603, ""4"": 0.08746}}"
20260820T064539Z,probe,gpt-4o-mini-2024-07-18,1,123393401,1,1,3.6193,48,2.69719,1.57343,1.12376,0.38319,0.83333,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.65964, ""eig_by_target"": {""0"": 0.78126, ""1"": 1.65964, ""3"": 1.3601, ""4"": 1.24288, ""5"": 0.10579}}"
20260820T064539Z,probe,gpt-4o-mini-2024-07-18,1,123393401,2,3,2.6821,48,1.57343,0.90016,0.67326,0.7285,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.90718, ""eig_by_target"": {""0"": 0.77911, ""1"": 0.11, ""3"": 0.90718, ""5"": 0.12409}}"
20260820T064539Z,pc_greedy_meek,none,1,325160078,1,4,2.9348,,,,,,1.0,,4,0,
20260820T064539Z,probe_mec_only,none,1,295485567,1,2,5.9279,5,1.60944,-0.0,1.60944,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.2051, ""eig_by_target"": {""1"": 0.68524, ""2"": 1.2051, ""3"": 1.15168, ""4"": 0.45419, ""5"": 0.56972}}"
20260820T064539Z,probe_oracle_edits,none,1,295485567,1,2,5.9279,48,1.60944,0.0,1.60944,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.2051, ""eig_by_target"": {""1"": 0.68524, ""2"": 1.2051, ""3"": 1.15168, ""4"": 0.45419, ""5"": 0.56972}}"
