arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
oracle,none,1,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018,0.001056,0.001337,0.002263,,,,,,,,,,,,,,,,
oracle,none,2,20,20,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.000649,0.001716,0.002284,,,,,,,,,,,,,,,,
pc_greedy_meek,none,1,20,20,0,0.864394,0.172227,0.788912,0.939876,0.94619,0.151068,0.879982,1.012399,0.960606,0.058867,0.934807,0.986405,1.0,1.256562,0.449288,1.550712,0.908333,0.190989,0.824629,0.992038,1.65,0.587143,1.392673,1.907327,1.65,0.587143,1.392673,1.907327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960606,0.058867,0.934807,0.986405,,,,,,,,,,,,,,,,,,,,,,,,,0.1047,0.371703,-0.058206,0.267606,,,,,,,,,,,,,,,,
pc_greedy_meek,none,2,20,20,0,0.923666,0.095102,0.881986,0.965346,0.90601,0.182197,0.826159,0.985861,0.953666,0.057685,0.928384,0.978947,0.95,1.145931,0.447774,1.452226,0.933333,0.165787,0.860674,1.005993,1.75,0.638666,1.470092,2.029908,1.75,0.638666,1.470092,2.029908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953666,0.057685,0.928384,0.978947,,,,,,,,,,,,,,,,,,,,,,,,,0.0351,0.036596,0.019061,0.051139,,,,,,,,,,,,,,,,
probe,gpt-4o-mini-2024-07-18,1,20,20,0,0.965093,0.072633,0.933261,0.996926,0.982857,0.053573,0.959378,1.006336,0.974184,0.048752,0.952817,0.995551,0.35,0.67082,0.056,0.644,0.716667,0.203047,0.627677,0.805656,2.35,0.587143,2.092673,2.607327,2.35,0.587143,2.092673,2.607327,48.0,0.0,48.0,48.0,0.8,0.410391,0.620138,0.979862,0.972727,0.066609,0.943535,1.00192,0.65,0.875094,0.266473,1.033527,2.387701,0.761868,2.053798,2.721604,0.251908,0.346635,0.099989,0.403828,0.914376,0.141668,0.852288,0.976465,,,,,,,,,0.960606,0.058867,0.934807,0.986405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97395,0.679816,1.676007,2.271893,3.65,0.48936,3.435528,3.864472,2.7,1.525226,2.03154,3.36846,0.1,0.307794,-0.034896,0.234896,0.15,0.366348,-0.010559,0.310559
probe,gpt-4o-mini-2024-07-18,2,20,20,0,0.942416,0.122127,0.888892,0.99594,0.933016,0.163237,0.861474,1.004558,0.967416,0.049851,0.945568,0.989264,0.7,1.301821,0.129452,1.270548,0.716667,0.203047,0.627677,0.805656,2.35,0.587143,2.092673,2.607327,2.35,0.587143,2.092673,2.607327,48.0,0.0,48.0,48.0,0.65,0.48936,0.435528,0.864472,0.970333,0.045692,0.950307,0.990358,0.3,0.978721,-0.128943,0.728943,2.39583,0.533829,2.16187,2.629791,0.291236,0.338137,0.143041,0.439431,0.913217,0.105983,0.866768,0.959665,,,,,,,,,0.953666,0.057685,0.928384,0.978947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2103,0.91444,1.809529,2.611071,4.0,0.0,4.0,4.0,2.6,1.231174,2.060414,3.139586,0.05,0.223607,-0.048,0.148,0.2,0.410391,0.020138,0.379862
probe,qwen3-coder-30b-a3b-instruct,1,20,20,0,0.948019,0.137877,0.887591,1.008446,0.964286,0.159719,0.894286,1.034286,0.971737,0.064579,0.943434,1.000039,0.5,1.277333,-0.059816,1.059816,0.683333,0.178525,0.605091,0.761576,2.4,0.680557,2.101733,2.698267,2.4,0.680557,2.101733,2.698267,48.0,0.0,48.0,48.0,0.85,0.366348,0.689441,1.010559,0.973485,0.071215,0.942273,1.004696,0.8,0.894427,0.408,1.192,2.647517,0.609302,2.380478,2.914555,0.264168,0.369704,0.102138,0.426199,0.901611,0.163053,0.83015,0.973073,,,,,,,,,0.960606,0.058867,0.934807,0.986405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14275,0.617612,1.872069,2.413431,2.95,1.099043,2.468323,3.431677,3.6,0.598243,3.337808,3.862192,0.1,0.307794,-0.034896,0.234896,0.2,0.410391,0.020138,0.379862
probe,qwen3-coder-30b-a3b-instruct,2,20,20,0,0.930735,0.13588,0.871183,0.990287,0.914343,0.225507,0.815511,1.013176,0.949485,0.059647,0.923344,0.975627,0.95,1.538112,0.275893,1.624107,0.683333,0.178525,0.605091,0.761576,2.45,0.604805,2.184932,2.715068,2.45,0.604805,2.184932,2.715068,48.0,0.0,48.0,48.0,0.55,0.510418,0.3263,0.7737,0.954142,0.077732,0.920074,0.98821,0.25,1.208522,-0.279658,0.779658,2.574419,0.476343,2.365653,2.783186,0.504171,0.493437,0.287913,0.72043,0.831961,0.186808,0.750089,0.913834,,,,,,,,,0.953666,0.057685,0.928384,0.978947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39765,0.833304,2.032439,2.762861,3.0,1.297771,2.431227,3.568773,3.3,1.080935,2.826259,3.773741,0.1,0.307794,-0.034896,0.234896,0.1,0.307794,-0.034896,0.234896
probe_mec_only,none,1,20,20,0,0.872727,0.192119,0.788527,0.956927,0.94619,0.151068,0.879982,1.012399,0.960606,0.058867,0.934807,0.986405,0.95,1.356272,0.355588,1.544412,0.9,0.205196,0.810069,0.989931,1.65,0.48936,1.435528,1.864472,1.65,0.48936,1.435528,1.864472,4.85,2.207046,3.882719,5.817281,0.6,0.502625,0.379715,0.820285,0.881818,0.169762,0.807417,0.95622,0.2,1.005249,-0.24057,0.64057,1.498252,0.400999,1.322506,1.673998,1e-06,4e-06,-1e-06,3e-06,1.0,0.0,1.0,1.0,,,,,,,,,0.960606,0.058867,0.934807,0.986405,,,,,,,,,,,,,,,,,,,,,,,,,0.15905,0.113893,0.109134,0.208966,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_mec_only,none,2,20,20,0,0.933666,0.091875,0.8934,0.973932,0.92101,0.157716,0.851888,0.990132,0.953666,0.057685,0.928384,0.978947,0.85,1.089423,0.372539,1.327461,0.858333,0.224748,0.759833,0.956834,1.9,0.552506,1.657853,2.142147,1.9,0.552506,1.657853,2.142147,6.25,3.32257,4.793819,7.706181,0.5,0.512989,0.275173,0.724827,0.933666,0.091875,0.8934,0.973932,0.0,1.025978,-0.449655,0.449655,1.685923,0.600983,1.422531,1.949316,0.034658,0.154993,-0.033271,0.102586,0.975,0.111803,0.926,1.024,,,,,,,,,0.953666,0.057685,0.928384,0.978947,,,,,,,,,,,,,,,,,,,,,,,,,0.2705,0.242687,0.164138,0.376862,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
